chrom	start	end	lncRNA_Shap
chr12	96403456	96405504	-37.56858444213867
chr12	96485376	96487424	-35.08765411376953
chr12	96489472	96491520	-53.2924919128418
chr12	96516096	96518144	-104.68758392333984
chr12	96598016	96600064	-29.377670288085938
chr12	32487424	32489472	-26.475360870361328
chr12	32509952	32512000	-33.81637191772461
chr12	32512000	32514048	-30.762990951538086
chr12	32532480	32534528	-41.9057502746582
chr12	32544768	32546816	-34.8497428894043
chr12	32548864	32550912	-39.76775360107422
chr12	32550912	32552960	-43.55376052856445
chr12	32567296	32569344	-45.119285583496094
chr12	32581632	32583680	-26.389724731445312
chr12	32671744	32673792	-34.37026596069336
chr12	33085440	33087488	-46.350624084472656
chr9	128114688	128116736	-38.52971649169922
chr9	128124928	128126976	-41.18024444580078
chr13	76994560	76996608	-27.60198974609375
chr13	76996608	76998656	-31.09528160095215
chr13	76998656	77000704	-43.845977783203125
chr13	77000704	77002752	-64.44847106933594
chr13	77004800	77006848	-61.06367111206055
chr13	77025280	77027328	-67.42636108398438
chr13	77027328	77029376	-30.655685424804688
chr13	77029376	77031424	-35.75899124145508
chr13	77049856	77051904	-30.450191497802734
chr13	77056000	77058048	-28.03519058227539
chr13	77076480	77078528	-32.78553771972656
chr13	77088768	77090816	-32.312599182128906
chr13	77090816	77092864	-26.33229637145996
chr13	77113344	77115392	-30.069454193115234
chr13	77119488	77121536	-28.60123062133789
chr13	77131776	77133824	-47.74086380004883
chr13	77162496	77164544	-34.473594665527344
chr13	77174784	77176832	-42.44256591796875
chr2	78510080	78512128	-26.133663177490234
chr20	370688	372736	-26.49892807006836
chr20	1280000	1282048	-29.636234283447266
chr1	186880000	186882048	-25.9691162109375
chr1	186886144	186888192	-26.31893539428711
chr1	186892288	186894336	-29.937793731689453
chr1	186937344	186939392	-29.12750244140625
chr1	187211776	187213824	-28.466278076171875
chr1	187400192	187402240	-27.490970611572266
chr1	187430912	187432960	-38.41826629638672
chr14	84733952	84736000	-27.84323501586914
chr14	84736000	84738048	-26.46177101135254
chr14	84819968	84822016	-30.044086456298828
chr14	85241856	85243904	-30.645864486694336
chr14	85248000	85250048	-27.801036834716797
chr17	44185600	44187648	-33.53213882446289
chr8	81719296	81721344	-69.2155990600586
chr8	81723392	81725440	-28.320022583007812
chrX	68919296	68921344	-29.56854248046875
chrX	68923392	68925440	-26.5921573638916
chrX	68937728	68939776	-30.655231475830078
chrX	68943872	68945920	-48.93570327758789
chrX	68988928	68990976	-26.179080963134766
chrX	69406720	69408768	-26.227432250976562
chrX	69453824	69455872	-51.73615646362305
chrX	69500928	69502976	-30.195068359375
chrX	69558272	69560320	-28.916996002197266
chrX	69560320	69562368	-57.666587829589844
chrX	69638144	69640192	-27.006383895874023
chrX	69640192	69642240	-34.88770294189453
chrX	69642240	69644288	-37.22348403930664
chrX	69652480	69654528	-36.12785339355469
chrX	69662720	69664768	-30.239864349365234
chrX	69685248	69687296	-44.932861328125
chrX	69703680	69705728	-34.75226593017578
chr13	56150016	56152064	-26.135080337524414
chr13	56209408	56211456	-28.359966278076172
chr13	56430592	56432640	-32.624534606933594
chr13	56434688	56436736	-28.449657440185547
chr13	56553472	56555520	-28.017375946044922
chr13	56686592	56688640	-30.10067367553711
chr6	134170624	134172672	-32.807559967041016
chr2	31645696	31647744	-32.34162139892578
chr7	138909696	138911744	-28.73922348022461
chr7	138917888	138919936	-29.22842788696289
chr7	138924032	138926080	-37.482566833496094
chr7	138934272	138936320	-27.56589698791504
chr7	138936320	138938368	-27.754867553710938
chr7	138952704	138954752	-44.77023696899414
chr7	138973184	138975232	-31.432687759399414
chr7	138975232	138977280	-26.37051773071289
chr7	138985472	138987520	-59.4843864440918
chr7	139051008	139053056	-26.378082275390625
chr7	139059200	139061248	-36.678958892822266
chr6	163954688	163956736	-27.30582618713379
chr6	164225024	164227072	-27.019460678100586
chr6	164376576	164378624	-27.092910766601562
chr3	98166784	98168832	-54.197113037109375
chr3	98181120	98183168	-48.35968780517578
chr3	98183168	98185216	-41.73858642578125
chr3	98185216	98187264	-32.4627799987793
chr3	98201600	98203648	-31.078128814697266
chr3	98203648	98205696	-58.2026481628418
chr3	98590720	98592768	-41.65207290649414
chr3	98826240	98828288	-30.876510620117188
chr3	98842624	98844672	-30.085994720458984
chr3	98844672	98846720	-30.513141632080078
chr3	98848768	98850816	-32.6393928527832
chr3	98852864	98854912	-34.52852249145508
chr3	98883584	98885632	-44.6129150390625
chr3	98887680	98889728	-40.22096252441406
chr3	98918400	98920448	-37.33143997192383
chr3	98945024	98947072	-48.43029022216797
chr3	98953216	98955264	-28.37466049194336
chr3	98963456	98965504	-28.43936538696289
chr3	98967552	98969600	-29.55630874633789
chr3	115091456	115093504	-59.1865119934082
chr5	134758400	134760448	-51.592979431152344
chr5	134901760	134903808	-33.89646530151367
chrX	150149120	150151168	-26.999164581298828
chr8	13656064	13658112	-49.830482482910156
chr8	13799424	13801472	-28.49782371520996
chr8	13807616	13809664	-46.09454345703125
chr8	13813760	13815808	-49.41783905029297
chr8	13821952	13824000	-47.172996520996094
chr8	13824000	13826048	-30.065542221069336
chr8	13848576	13850624	-41.86073684692383
chr15	90847232	90849280	-30.95987319946289
chr15	90902528	90904576	-42.13679504394531
chr15	90904576	90906624	-53.3150520324707
chr15	90929152	90931200	-28.246837615966797
chr15	90931200	90933248	-64.81205749511719
chr15	90933248	90935296	-60.115272521972656
chr15	90935296	90937344	-32.301597595214844
chr15	90953728	90955776	-61.345802307128906
chr15	90955776	90957824	-69.48651123046875
chr15	90957824	90959872	-75.43190002441406
chr15	90959872	90961920	-32.86172103881836
chr15	90966016	90968064	-33.51924133300781
chr15	90978304	90980352	-31.994125366210938
chr15	90992640	90994688	-40.562618255615234
chr7	156266496	156268544	-31.206226348876953
chr7	156401664	156403712	-28.314208984375
chr7	156893184	156895232	-28.24273109436035
chr10	65105920	65107968	-32.908294677734375
chr3	182417408	182419456	-26.2670955657959
chr3	182454272	182456320	-41.261558532714844
chr3	182640640	182642688	-39.55514144897461
chr3	182792192	182794240	-63.23834228515625
chr3	182794240	182796288	-46.19917678833008
chr3	182816768	182818816	-27.070669174194336
chr3	182841344	182843392	-39.78392791748047
chr3	182867968	182870016	-32.686893463134766
chr3	182872064	182874112	-27.403690338134766
chr3	182876160	182878208	-25.929662704467773
chr3	182888448	182890496	-40.97999954223633
chr3	182902784	182904832	-35.019386291503906
chr3	182915072	182917120	-33.74663543701172
chr3	182919168	182921216	-34.626487731933594
chr3	182935552	182937600	-30.794506072998047
chr3	182968320	182970368	-36.13531494140625
chr15	98154496	98156544	-27.432601928710938
chr15	98426880	98428928	-31.593738555908203
chr14	34226176	34228224	-58.46942901611328
chr14	34535424	34537472	-43.67076873779297
chr14	34537472	34539520	-46.18077850341797
chr14	34547712	34549760	-29.729488372802734
chr14	34553856	34555904	-32.12411117553711
chr14	34629632	34631680	-42.34321594238281
chr14	34648064	34650112	-33.37730026245117
chr14	34650112	34652160	-41.68117904663086
chr14	34658304	34660352	-27.41701316833496
chr14	34672640	34674688	-37.04538345336914
chr14	34674688	34676736	-26.914331436157227
chr14	34699264	34701312	-37.753318786621094
chr14	34705408	34707456	-28.2631778717041
chr14	34707456	34709504	-34.25202178955078
chr14	34709504	34711552	-26.04250144958496
chr14	34715648	34717696	-38.70184326171875
chr14	34717696	34719744	-27.04867935180664
chr14	34732032	34734080	-38.376651763916016
chr14	34748416	34750464	-42.3038444519043
chr14	34766848	34768896	-39.233245849609375
chr13	94361600	94363648	-58.08501052856445
chr13	94619648	94621696	-32.17185592651367
chr19	16381952	16384000	-27.120080947875977
chr19	16470016	16472064	-27.127914428710938
chr19	16472064	16474112	-33.48504638671875
chr19	16496640	16498688	-39.020179748535156
chr19	16541696	16543744	-72.17518615722656
chr19	16572416	16574464	-37.455604553222656
chr19	16627712	16629760	-35.56743240356445
chr8	88080384	88082432	-26.925899505615234
chr8	88115200	88117248	-32.25261688232422
chr8	88162304	88164352	-31.527667999267578
chr8	88182784	88184832	-37.76371765136719
chr8	88203264	88205312	-43.060630798339844
chr8	88219648	88221696	-30.639759063720703
chr8	88324096	88326144	-54.72664260864258
chr8	53903360	53905408	-39.92140197753906
chr8	53932032	53934080	-35.30756378173828
chr8	53944320	53946368	-50.020904541015625
chr8	53962752	53964800	-56.2081413269043
chr8	53972992	53975040	-49.18040466308594
chr8	53981184	53983232	-30.531665802001953
chr8	53987328	53989376	-27.833175659179688
chr8	54001664	54003712	-28.373485565185547
chr8	54020096	54022144	-46.48003387451172
chr8	54032384	54034432	-31.043716430664062
chr8	54102016	54104064	-29.1107177734375
chr8	54519808	54521856	-25.831436157226562
chr8	54573056	54575104	-28.568485260009766
chr8	54736896	54738944	-30.639684677124023
chr8	54743040	54745088	-27.14055824279785
chr10	99926016	99928064	-26.74070167541504
chr10	100270080	100272128	-35.29460525512695
chr10	100560896	100562944	-25.742483139038086
chr5	150450176	150452224	-59.22199630737305
chr5	150558720	150560768	-44.12704086303711
chr22	31346688	31348736	-26.583959579467773
chr22	31395840	31397888	-28.088552474975586
chr22	31397888	31399936	-26.259719848632812
chr22	31399936	31401984	-60.25410842895508
chr22	31451136	31453184	-31.745473861694336
chr22	31488000	31490048	-36.129356384277344
chr22	31490048	31492096	-58.926048278808594
chr22	31492096	31494144	-51.28459548950195
chr22	31494144	31496192	-55.348663330078125
chr11	27496448	27498496	-45.00641632080078
chr11	27555840	27557888	-25.842519760131836
chr11	27695104	27697152	-25.699146270751953
chr2	153798656	153800704	-32.68029022216797
chr2	153901056	153903104	-28.799829483032227
chr2	153917440	153919488	-39.34366226196289
chr2	153927680	153929728	-33.95117950439453
chr2	154374144	154376192	-39.820335388183594
chr8	105580544	105582592	-27.125484466552734
chr8	105641984	105644032	-32.342952728271484
chr8	105682944	105684992	-41.7524299621582
chr8	105699328	105701376	-36.21156311035156
chr8	105906176	105908224	-40.64691925048828
chr8	106043392	106045440	-28.51328468322754
chr8	106047488	106049536	-38.62425231933594
chr8	106051584	106053632	-28.564977645874023
chr8	106057728	106059776	-27.250463485717773
chr8	106104832	106106880	-30.217426300048828
chr8	106166272	106168320	-27.868850708007812
chr12	132081664	132083712	-29.151830673217773
chr12	132083712	132085760	-43.833892822265625
chr4	174196736	174198784	-33.01557922363281
chr4	174211072	174213120	-28.099594116210938
chr4	174219264	174221312	-51.7183723449707
chr4	174229504	174231552	-26.2399845123291
chr4	174264320	174266368	-27.212533950805664
chr4	174280704	174282752	-57.99750900268555
chr4	174282752	174284800	-45.28931427001953
chr4	174284800	174286848	-53.0308837890625
chr4	174454784	174456832	-45.812416076660156
chr4	174479360	174481408	-25.685781478881836
chr4	174567424	174569472	-30.250152587890625
chr4	174772224	174774272	-44.804012298583984
chr4	174774272	174776320	-26.308807373046875
chr4	174921728	174923776	-34.74359893798828
chr1	38739968	38742016	-35.47934341430664
chr1	38871040	38873088	-31.77750015258789
chr1	39090176	39092224	-26.716201782226562
chr1	39092224	39094272	-29.159032821655273
chr1	39098368	39100416	-30.85759925842285
chr1	39106560	39108608	-35.493160247802734
chr1	39137280	39139328	-29.178476333618164
chr1	39141376	39143424	-26.798803329467773
chr1	39157760	39159808	-36.98603057861328
chr1	39190528	39192576	-42.51689529418945
chr1	39202816	39204864	-26.300451278686523
chr1	39213056	39215104	-41.521827697753906
chr1	39219200	39221248	-26.47136878967285
chr1	39221248	39223296	-37.27172088623047
chr1	39225344	39227392	-36.040077209472656
chr1	39235584	39237632	-26.3582763671875
chr1	39237632	39239680	-44.089759826660156
chr1	39329792	39331840	-29.784826278686523
chr8	51904512	51906560	-31.302209854125977
chr8	52031488	52033536	-30.296789169311523
chr2	27086848	27088896	-28.05336570739746
chr2	27355136	27357184	-53.1265754699707
chr19	15319040	15321088	-30.000141143798828
chr19	15337472	15339520	-52.6086311340332
chr19	15357952	15360000	-46.890724182128906
chr19	15378432	15380480	-51.03643035888672
chr19	15380480	15382528	-32.162681579589844
chr19	15398912	15400960	-29.42177391052246
chr19	15413248	15415296	-38.662593841552734
chr19	15415296	15417344	-33.845314025878906
chr19	15419392	15421440	-35.584476470947266
chr19	15566848	15568896	-38.2574462890625
chr19	15697920	15699968	-30.853912353515625
chr19	15751168	15753216	-31.258914947509766
chr19	15753216	15755264	-35.376220703125
chr19	15814656	15816704	-27.74530029296875
chr19	15880192	15882240	-36.99117660522461
chr19	15894528	15896576	-37.565269470214844
chr19	15896576	15898624	-30.69997787475586
chr19	15917056	15919104	-31.12538719177246
chr19	16039936	16041984	-39.88359069824219
chr19	16074752	16076800	-43.112789154052734
chr19	16142336	16144384	-26.13389015197754
chr19	16152576	16154624	-25.773067474365234
chr19	16168960	16171008	-28.6518497467041
chr7	82771968	82774016	-28.629619598388672
chr7	82833408	82835456	-27.360759735107422
chr7	42070016	42072064	-28.886791229248047
chr7	42098688	42100736	-29.0080623626709
chr5	129769472	129771520	-26.934738159179688
chr2	79028224	79030272	-26.904918670654297
chr2	79321088	79323136	-27.60543441772461
chr18	68732928	68734976	-46.63511276245117
chr18	69036032	69038080	-32.881187438964844
chr2	53782528	53784576	-33.12777328491211
chr2	53784576	53786624	-35.57277297973633
chr2	53903360	53905408	-34.94998550415039
chr2	53905408	53907456	-39.207427978515625
chr2	53970944	53972992	-53.742591857910156
chr11	100505600	100507648	-26.330669403076172
chr11	100556800	100558848	-32.244197845458984
chr11	100737024	100739072	-57.54632568359375
chr11	100831232	100833280	-31.4864501953125
chr11	100849664	100851712	-27.97019386291504
chr11	100876288	100878336	-33.99229431152344
chr11	100884480	100886528	-26.569107055664062
chr11	100892672	100894720	-29.98406982421875
chr11	119046144	119048192	-27.709280014038086
chr11	119066624	119068672	-28.532516479492188
chr11	119101440	119103488	-26.258560180664062
chr11	119105536	119107584	-36.81886672973633
chr11	119107584	119109632	-41.76548767089844
chr11	119119872	119121920	-43.25127410888672
chr11	119322624	119324672	-39.77225112915039
chr11	119336960	119339008	-38.43905258178711
chr11	119377920	119379968	-38.512229919433594
chr11	119382016	119384064	-46.29436111450195
chr11	40138752	40140800	-30.24843978881836
chr11	40292352	40294400	-30.686574935913086
chr11	40294400	40296448	-27.342086791992188
chr11	40296448	40298496	-48.19962692260742
chr7	139073536	139075584	-65.7623291015625
chr7	139337728	139339776	-58.699363708496094
chr7	139339776	139341824	-62.16350173950195
chr14	57243648	57245696	-47.96302032470703
chr14	57249792	57251840	-38.75791931152344
chr14	57268224	57270272	-72.47016906738281
chr3	102414336	102416384	-34.27293014526367
chr3	102936576	102938624	-30.898456573486328
chr5	88786944	88788992	-27.338882446289062
chr5	88817664	88819712	-26.11905288696289
chr5	88827904	88829952	-30.890853881835938
chr2	189093888	189095936	-49.3487434387207
chr2	189409280	189411328	-37.42903137207031
chr2	189440000	189442048	-65.43531799316406
chr2	189444096	189446144	-29.32781982421875
chr2	189466624	189468672	-32.584903717041016
chr2	189579264	189581312	-32.860435485839844
chr5	53129216	53131264	-35.511512756347656
chr8	91961344	91963392	-32.83201599121094
chr8	91973632	91975680	-34.38404846191406
chr8	92057600	92059648	-28.203516006469727
chr2	120174592	120176640	-28.265233993530273
chr3	122415104	122417152	-82.30436706542969
chr3	122513408	122515456	-46.052650451660156
chr12	111368192	111370240	-33.71253967285156
chr12	111396864	111398912	-28.9180965423584
chr12	111398912	111400960	-28.404367446899414
chr12	111403008	111405056	-28.363983154296875
chr12	111411200	111413248	-33.809181213378906
chr12	111433728	111435776	-40.945091247558594
chr12	111450112	111452160	-60.7983512878418
