chrom	start	end	snRNA_Shap
chr22	43147264	43149312	-26.290607452392578
chr22	43163648	43165696	-13.667590141296387
chr22	43186176	43188224	-17.37398910522461
chr9	109989888	109991936	-13.940713882446289
chr9	110104576	110106624	-24.114030838012695
chr9	110127104	110129152	-16.662389755249023
chr9	110153728	110155776	-15.032842636108398
chr11	40345600	40347648	-16.853271484375
chr8	81719296	81721344	-14.090405464172363
chr2	179970048	179972096	-16.687721252441406
chr2	180000768	180002816	-13.898348808288574
chr2	180002816	180004864	-17.293062210083008
chr11	85968896	85970944	-20.55594825744629
chr11	85970944	85972992	-13.453771591186523
chr11	85987328	85989376	-20.66913604736328
chr11	86001664	86003712	-23.20114517211914
chr11	86016000	86018048	-21.594013214111328
chr11	86024192	86026240	-20.965198516845703
chr11	86028288	86030336	-18.49106788635254
chr11	86030336	86032384	-13.816337585449219
chr11	86042624	86044672	-20.686283111572266
chr11	86069248	86071296	-18.78396224975586
chr11	86095872	86097920	-20.237947463989258
chr11	86097920	86099968	-18.604623794555664
chr11	86099968	86102016	-14.991174697875977
chr11	86108160	86110208	-15.15015697479248
chr11	86116352	86118400	-23.525470733642578
chr11	86122496	86124544	-19.04373550415039
chr11	86147072	86149120	-26.646503448486328
chr11	86159360	86161408	-23.0482234954834
chr11	86239232	86241280	-25.064496994018555
chr11	86249472	86251520	-18.67660903930664
chr3	105680896	105682944	-15.667341232299805
chr3	105689088	105691136	-16.89032554626465
chr3	105691136	105693184	-17.47974967956543
chr3	105832448	105834496	-14.409025192260742
chr3	105867264	105869312	-16.38973617553711
chr6	36409344	36411392	-17.118160247802734
chr6	36417536	36419584	-20.252992630004883
chr6	36423680	36425728	-14.60277271270752
chr6	36433920	36435968	-30.695514678955078
chr6	36438016	36440064	-31.01987075805664
chr6	36440064	36442112	-29.383670806884766
chr6	36448256	36450304	-13.975561141967773
chr6	36483072	36485120	-22.641433715820312
chr6	36487168	36489216	-16.903244018554688
chr6	36501504	36503552	-18.127079010009766
chr6	36503552	36505600	-13.88878345489502
chr6	36519936	36521984	-20.453426361083984
chr6	36526080	36528128	-14.270563125610352
chr6	36532224	36534272	-17.817819595336914
chr6	36540416	36542464	-29.06305503845215
chr6	36544512	36546560	-27.526403427124023
chr6	36548608	36550656	-13.621975898742676
chr6	36550656	36552704	-19.184329986572266
chr6	36552704	36554752	-19.465923309326172
chr6	36558848	36560896	-13.84167766571045
chr6	36567040	36569088	-17.363903045654297
chr6	36571136	36573184	-20.326366424560547
chr6	36573184	36575232	-15.734148979187012
chr6	36583424	36585472	-14.541829109191895
chr6	36585472	36587520	-19.408323287963867
chr6	36593664	36595712	-17.31210708618164
chr6	36599808	36601856	-13.53125286102295
chr6	36601856	36603904	-20.0633544921875
chr6	36605952	36608000	-28.443344116210938
chr6	36644864	36646912	-14.214399337768555
chr6	36651008	36653056	-14.11817455291748
chr6	36683776	36685824	-19.092687606811523
chr6	36685824	36687872	-16.399791717529297
chr18	77031424	77033472	-14.6057710647583
chr18	77041664	77043712	-16.237180709838867
chr3	10188800	10190848	-20.394853591918945
chr3	10190848	10192896	-20.451740264892578
chr3	10192896	10194944	-23.4191951751709
chr1	88731648	88733696	-13.272562026977539
chr1	88803328	88805376	-15.370172500610352
chr1	88850432	88852480	-15.03087329864502
chr1	88856576	88858624	-24.239948272705078
chr1	88872960	88875008	-14.161300659179688
chr10	130097152	130099200	-16.933195114135742
chr2	24078336	24080384	-22.10759925842285
chr2	24121344	24123392	-15.575335502624512
chr2	24242176	24244224	-14.21972942352295
chr2	24262656	24264704	-13.302678108215332
chr2	24272896	24274944	-13.349655151367188
chr17	7424000	7426048	-18.92489242553711
chr17	7479296	7481344	-20.648216247558594
chr17	7485440	7487488	-17.741817474365234
chr17	7514112	7516160	-32.14966583251953
chr17	7583744	7585792	-15.601799011230469
chr2	197412864	197414912	-17.339473724365234
chr2	197421056	197423104	-20.072750091552734
chr2	197433344	197435392	-28.853031158447266
chr2	197435392	197437440	-21.483293533325195
chr2	197445632	197447680	-17.033283233642578
chr2	197453824	197455872	-17.282272338867188
chr2	197455872	197457920	-17.39931869506836
chr2	197466112	197468160	-16.434497833251953
chr2	197494784	197496832	-25.855422973632812
chr2	197500928	197502976	-23.88469696044922
chr2	197515264	197517312	-38.54124450683594
chr11	64774144	64776192	-16.494014739990234
chr11	64776192	64778240	-14.669054985046387
chr11	64802816	64804864	-24.26517677307129
chr11	64872448	64874496	-14.39875602722168
chr11	64917504	64919552	-19.53843879699707
chr11	65103872	65105920	-14.822422981262207
chr11	65284096	65286144	-13.530067443847656
chr11	65292288	65294336	-16.64710235595703
chr11	65294336	65296384	-19.454761505126953
chr11	65310720	65312768	-23.82394790649414
chr11	65343488	65345536	-20.952388763427734
chr7	99233792	99235840	-22.14841651916504
chr7	99325952	99328000	-18.334640502929688
chr7	99358720	99360768	-22.40130043029785
chr7	99360768	99362816	-21.084339141845703
chr7	99368960	99371008	-15.225199699401855
chr7	99375104	99377152	-14.909490585327148
chr7	99391488	99393536	-18.055896759033203
chr7	99405824	99407872	-20.47675895690918
chr7	99407872	99409920	-42.327674865722656
chr7	99409920	99411968	-18.584312438964844
chr7	99432448	99434496	-33.71269607543945
chr7	99434496	99436544	-20.661529541015625
chr7	99438592	99440640	-39.630271911621094
chr7	99463168	99465216	-16.08955955505371
chr7	99469312	99471360	-25.885574340820312
chr7	99473408	99475456	-13.77741527557373
chr7	99497984	99500032	-18.116519927978516
chr7	99500032	99502080	-19.765417098999023
chr7	99504128	99506176	-20.871932983398438
chr7	99538944	99540992	-17.095237731933594
chr7	99545088	99547136	-14.258755683898926
chr7	99551232	99553280	-21.4807071685791
chr7	99555328	99557376	-17.641626358032227
chr7	99557376	99559424	-14.508989334106445
chr13	35190784	35192832	-13.792442321777344
chr13	35192832	35194880	-34.43021774291992
chr13	35201024	35203072	-14.6569242477417
chr13	35209216	35211264	-14.389352798461914
chr8	30074880	30076928	-13.601371765136719
chr8	30081024	30083072	-21.96138572692871
chr8	30083072	30085120	-20.56451988220215
chr8	30089216	30091264	-28.114700317382812
chr8	30298112	30300160	-14.9415864944458
chr8	30330880	30332928	-13.720715522766113
chr8	30423040	30425088	-15.570569038391113
chr8	30443520	30445568	-18.310646057128906
chr8	30455808	30457856	-21.13917350769043
chr8	30461952	30464000	-20.506465911865234
chr8	30498816	30500864	-18.371234893798828
chr8	132769792	132771840	-19.62335205078125
chr8	132771840	132773888	-19.511295318603516
chr8	132780032	132782080	-21.86001968383789
chr8	132784128	132786176	-25.085668563842773
chr8	132792320	132794368	-14.192512512207031
chr8	132798464	132800512	-19.206298828125
chr8	132800512	132802560	-24.72796058654785
chr8	132810752	132812800	-38.0530891418457
chr8	132812800	132814848	-16.581998825073242
chr8	132816896	132818944	-24.604402542114258
chr8	132825088	132827136	-24.25509262084961
chr8	132831232	132833280	-14.096481323242188
chr8	132845568	132847616	-21.7141056060791
chr8	132868096	132870144	-25.761493682861328
chr8	132890624	132892672	-14.700738906860352
chr8	132902912	132904960	-13.877862930297852
chr8	132931584	132933632	-21.754716873168945
chr8	132933632	132935680	-16.303226470947266
chr8	132943872	132945920	-14.857538223266602
chr8	132990976	132993024	-22.111103057861328
chr11	69347328	69349376	-14.21465015411377
chr11	112420864	112422912	-13.43188190460205
chr13	20815872	20817920	-17.405559539794922
chr13	20824064	20826112	-13.93641471862793
chr13	20828160	20830208	-15.741704940795898
chr13	20834304	20836352	-17.559833526611328
chr7	112951296	112953344	-15.368914604187012
chr4	109502464	109504512	-14.186485290527344
chr4	109514752	109516800	-20.728546142578125
chr4	109516800	109518848	-13.487564086914062
chr14	100282368	100284416	-18.001344680786133
chr14	100284416	100286464	-16.545310974121094
chr14	100325376	100327424	-15.582730293273926
chr14	100374528	100376576	-14.1840238571167
chr14	100423680	100425728	-14.510713577270508
chr14	100464640	100466688	-16.33174705505371
chr11	9322496	9324544	-14.67704963684082
chr11	9347072	9349120	-23.382694244384766
chr11	9383936	9385984	-17.55105209350586
chr11	9424896	9426944	-15.390019416809082
chr11	9439232	9441280	-27.33987808227539
chr11	9459712	9461760	-28.35687255859375
chr11	9515008	9517056	-17.73255157470703
chr11	9527296	9529344	-16.223705291748047
chr11	9545728	9547776	-17.012775421142578
chr11	9553920	9555968	-19.499094009399414
chr11	9564160	9566208	-16.53384780883789
chr11	9566208	9568256	-20.1063175201416
chr11	9572352	9574400	-36.863765716552734
chr11	9574400	9576448	-20.26637077331543
chr11	9576448	9578496	-37.80173873901367
chr11	9580544	9582592	-16.710187911987305
chr11	9584640	9586688	-23.115039825439453
chr11	9586688	9588736	-40.399269104003906
chr11	9590784	9592832	-27.288665771484375
chr11	9596928	9598976	-21.099742889404297
chr11	9598976	9601024	-17.0227108001709
chr11	9601024	9603072	-22.213306427001953
chr11	9609216	9611264	-37.09821701049805
chr11	9611264	9613312	-21.635948181152344
chr11	9619456	9621504	-29.9241943359375
chr11	9664512	9666560	-14.499353408813477
chr11	9697280	9699328	-16.821687698364258
chr11	9752576	9754624	-21.202930450439453
chr5	56909824	56911872	-20.49080467224121
chr5	57217024	57219072	-16.4471435546875
chr11	119402496	119404544	-14.460241317749023
chr11	119410688	119412736	-15.262880325317383
chr11	119422976	119425024	-13.576807975769043
chr11	119474176	119476224	-14.681117057800293
chr3	30283776	30285824	-16.33304786682129
chr3	30298112	30300160	-16.537647247314453
chr3	30320640	30322688	-13.87060546875
chr9	111941632	111943680	-13.470901489257812
chr9	111972352	111974400	-14.648091316223145
chr9	112037888	112039936	-18.694660186767578
chr9	112044032	112046080	-20.694347381591797
chr9	112328704	112330752	-26.826187133789062
chr11	57323520	57325568	-13.501599311828613
chr11	57327616	57329664	-25.18126106262207
chr11	57329664	57331712	-33.17516326904297
chr11	57483264	57485312	-18.2906551361084
chr11	57688064	57690112	-16.091007232666016
chr11	57706496	57708544	-34.01197814941406
chr11	57708544	57710592	-39.85757827758789
chr11	57741312	57743360	-28.813791275024414
chr11	57778176	57780224	-16.630172729492188
chr4	128831488	128833536	-13.889541625976562
chrX	107507712	107509760	-16.599361419677734
chr1	171771904	171773952	-13.897740364074707
chr3	49596416	49598464	-17.708744049072266
chr3	49721344	49723392	-15.299951553344727
chr3	49723392	49725440	-16.078903198242188
chr3	49756160	49758208	-26.012435913085938
chr3	49758208	49760256	-14.209970474243164
chr3	49762304	49764352	-13.429544448852539
chr3	49790976	49793024	-13.786941528320312
chr3	49860608	49862656	-13.4138765335083
chr3	49928192	49930240	-14.631197929382324
chr3	49930240	49932288	-16.35833740234375
chr3	49936384	49938432	-25.950515747070312
chr3	49948672	49950720	-18.859344482421875
chr3	49954816	49956864	-17.774051666259766
chr3	49958912	49960960	-15.330110549926758
chr3	49975296	49977344	-15.807705879211426
chr3	49979392	49981440	-13.857881546020508
chr3	49981440	49983488	-18.50139045715332
chr3	49983488	49985536	-16.323627471923828
chr3	49989632	49991680	-20.99326515197754
chr3	49997824	49999872	-14.04108715057373
chr3	50014208	50016256	-19.25406265258789
chr3	50036736	50038784	-18.528522491455078
chr3	50042880	50044928	-14.245704650878906
chr3	50055168	50057216	-14.184198379516602
chr3	50067456	50069504	-19.50037384033203
chr3	50073600	50075648	-14.271929740905762
chr21	37156864	37158912	-30.27327537536621
chr21	37163008	37165056	-13.581769943237305
chr21	37203968	37206016	-17.732446670532227
chr21	37216256	37218304	-14.035280227661133
chr21	37511168	37513216	-22.40152359008789
chr13	45060096	45062144	-22.874664306640625
chr13	45234176	45236224	-19.830707550048828
chr13	45244416	45246464	-15.911819458007812
chr13	45248512	45250560	-16.304914474487305
chr13	45256704	45258752	-21.626140594482422
chr13	45271040	45273088	-17.56795310974121
chr13	45283328	45285376	-16.100772857666016
chr13	45332480	45334528	-18.281463623046875
chr13	45334528	45336576	-14.59033203125
chr13	45336576	45338624	-19.613628387451172
chr13	45338624	45340672	-29.828598022460938
chr13	45340672	45342720	-19.794246673583984
chr13	45412352	45414400	-15.178263664245605
chr13	45414400	45416448	-16.936023712158203
chr13	45438976	45441024	-14.008532524108887
chr13	45445120	45447168	-15.099383354187012
chr13	45447168	45449216	-14.411877632141113
chr13	45459456	45461504	-16.226940155029297
chr13	45461504	45463552	-23.963184356689453
chr13	45479936	45481984	-19.58298110961914
chr13	45481984	45484032	-16.138383865356445
chr13	45484032	45486080	-25.60286521911621
chr13	45494272	45496320	-28.34769630432129
chr13	45498368	45500416	-22.823415756225586
chr13	45510656	45512704	-14.225911140441895
chr13	45518848	45520896	-14.171926498413086
chr2	138471424	138473472	-14.392082214355469
chr2	138473472	138475520	-24.971750259399414
chr6	39854080	39856128	-17.107112884521484
chr7	120950784	120952832	-23.865875244140625
chr7	120971264	120973312	-16.012008666992188
chr7	121024512	121026560	-16.282217025756836
chr7	121038848	121040896	-25.16139030456543
chr7	121051136	121053184	-27.03032875061035
chr7	121053184	121055232	-18.932531356811523
chr7	121057280	121059328	-19.805126190185547
chr7	121069568	121071616	-22.406837463378906
chr7	121075712	121077760	-20.209857940673828
chr8	96260096	96262144	-37.158050537109375
chr8	96532480	96534528	-15.837831497192383
chr4	141246464	141248512	-17.733936309814453
chr3	58259456	58261504	-14.765765190124512
chr3	58372096	58374144	-20.60329818725586
chr3	58380288	58382336	-18.114749908447266
chr3	58429440	58431488	-24.27489471435547
chr3	58454016	58456064	-13.629892349243164
chr3	58490880	58492928	-21.009838104248047
chr3	58529792	58531840	-14.519612312316895
chr3	159774720	159776768	-14.2221097946167
chr3	159850496	159852544	-20.5101261138916
chr3	159852544	159854592	-19.154142379760742
chr3	159862784	159864832	-18.053497314453125
chr3	159913984	159916032	-18.533666610717773
chr3	159944704	159946752	-16.58785629272461
chr11	64067584	64069632	-18.83446502685547
chr11	64073728	64075776	-19.88800621032715
chr11	64075776	64077824	-25.139572143554688
chr11	64180224	64182272	-19.664575576782227
chr11	64182272	64184320	-14.752202987670898
chr11	64184320	64186368	-17.4209041595459
chr11	64186368	64188416	-28.8483829498291
chr11	64231424	64233472	-15.068264961242676
chr11	64235520	64237568	-15.077570915222168
chr11	64243712	64245760	-19.031784057617188
chr11	64249856	64251904	-14.561779975891113
chr11	64262144	64264192	-16.087862014770508
chr13	45101056	45103104	-14.927854537963867
chr13	45119488	45121536	-19.72191047668457
chr13	45137920	45139968	-14.296229362487793
chr13	45146112	45148160	-14.420872688293457
chr13	45191168	45193216	-16.69239616394043
chr13	45221888	45223936	-14.338598251342773
chr13	45232128	45234176	-14.253347396850586
chr13	45240320	45242368	-14.627859115600586
chr13	45344768	45346816	-13.359067916870117
chr7	137662464	137664512	-13.375175476074219
chr7	137680896	137682944	-13.250140190124512
chr7	137730048	137732096	-17.93026351928711
chr7	137795584	137797632	-24.838808059692383
chr7	137938944	137940992	-18.38140296936035
chr7	137947136	137949184	-24.22410011291504
chr7	137973760	137975808	-28.625057220458984
chr7	137990144	137992192	-20.704204559326172
chr7	137992192	137994240	-17.152507781982422
chr7	137994240	137996288	-14.540796279907227
chr7	137998336	138000384	-17.632699966430664
chr4	39639040	39641088	-33.52712631225586
chr4	39675904	39677952	-15.064323425292969
chr4	39868416	39870464	-15.340652465820312
chr4	39886848	39888896	-13.793749809265137
chr4	39892992	39895040	-22.157094955444336
chr4	39895040	39897088	-17.356576919555664
chr4	39899136	39901184	-19.222503662109375
chr4	39909376	39911424	-13.558405876159668
chr4	39911424	39913472	-14.840848922729492
chr4	39923712	39925760	-13.78935718536377
chr4	39936000	39938048	-16.541988372802734
chr4	39968768	39970816	-28.886178970336914
chr4	39974912	39976960	-17.867565155029297
