chrom	start	end	ATACseq_Shap
chr10	116158464	116160512	-298.80926513671875
chr10	116490240	116492288	-351.4323425292969
chr18	35239936	35241984	-307.4368896484375
chr18	36210688	36212736	-356.3871765136719
chr13	75218944	75220992	-1325.5977783203125
chr13	75257856	75259904	-1332.460205078125
chr13	75356160	75358208	-327.44403076171875
chr13	75372544	75374592	-862.9771728515625
chr17	34979840	34981888	-632.7432861328125
chr17	34998272	35000320	-709.8626098632812
chr17	35088384	35090432	-526.8250122070312
chr17	35119104	35121152	-1383.07861328125
chr17	35141632	35143680	-532.8548583984375
chr17	35170304	35172352	-606.0401000976562
chr1	116019200	116021248	-752.4813232421875
chr1	116150272	116152320	-392.568115234375
chr19	1824768	1826816	-326.7723083496094
chr19	1847296	1849344	-779.1092529296875
chr19	1875968	1878016	-434.71990966796875
chr19	1896448	1898496	-350.7880859375
chr19	1904640	1906688	-406.58673095703125
chr19	1929216	1931264	-475.1112365722656
chr19	1939456	1941504	-376.615234375
chr19	2050048	2052096	-378.02972412109375
chr17	57782272	57784320	-929.8486328125
chr17	57833472	57835520	-658.6737060546875
chr17	57894912	57896960	-505.0933532714844
chr17	57917440	57919488	-572.06689453125
chr17	57925632	57927680	-441.1001892089844
chr17	57933824	57935872	-436.1319274902344
chr17	57954304	57956352	-447.033447265625
chr17	57999360	58001408	-598.1924438476562
chr17	58005504	58007552	-428.380859375
chr1	156381184	156383232	-306.80810546875
chr9	25714688	25716736	-362.9132995605469
chr1	61356032	61358080	-410.9634704589844
chr1	61851648	61853696	-773.2333984375
chr1	61949952	61952000	-295.6654357910156
chr1	62081024	62083072	-505.01873779296875
chr1	25319424	25321472	-313.5002136230469
chr8	109346816	109348864	-716.740234375
chr8	109570048	109572096	-313.715087890625
chr3	81684480	81686528	-340.3631896972656
chr3	81715200	81717248	-394.9898376464844
chr3	81721344	81723392	-410.55047607421875
chr3	81725440	81727488	-448.7646484375
chr3	81727488	81729536	-388.74786376953125
chr3	81737728	81739776	-386.9790344238281
chr3	81741824	81743872	-462.09661865234375
chr3	81743872	81745920	-404.1678771972656
chr3	81745920	81747968	-494.697021484375
chr8	64380928	64382976	-506.02801513671875
chr8	64567296	64569344	-542.7924194335938
chr3	35907584	35909632	-305.7677001953125
chr5	68458496	68460544	-564.790283203125
chr5	69023744	69025792	-364.57537841796875
chr5	69042176	69044224	-473.7936096191406
chr19	5576704	5578752	-890.1642456054688
chr19	5621760	5623808	-1134.1729736328125
chr19	5679104	5681152	-645.6364135742188
chr19	5720064	5722112	-520.9424438476562
chr19	5773312	5775360	-973.2501220703125
chr19	5789696	5791744	-822.1209106445312
chr19	5804032	5806080	-692.4102172851562
chr19	5967872	5969920	-723.5648193359375
chr19	6047744	6049792	-341.27557373046875
chrX	13488128	13490176	-963.6148681640625
chrX	13658112	13660160	-366.1731872558594
chr11	16605184	16607232	-895.2337036132812
chr11	16613376	16615424	-692.33544921875
chr11	16738304	16740352	-636.5272216796875
chr11	16785408	16787456	-585.837646484375
chr11	16787456	16789504	-411.53924560546875
chr11	16820224	16822272	-822.9288940429688
chr1	183621632	183623680	-547.8714599609375
chr1	183633920	183635968	-312.39984130859375
chr1	183654400	183656448	-930.3966674804688
chr1	183914496	183916544	-1367.152587890625
chr22	32411648	32413696	-604.2190551757812
chr22	32473088	32475136	-940.3606567382812
chr22	32528384	32530432	-710.3404541015625
chr22	32532480	32534528	-640.527587890625
chr22	32602112	32604160	-555.6331787109375
chr22	32649216	32651264	-562.9254150390625
chr22	32661504	32663552	-768.2550048828125
chr22	32684032	32686080	-706.2762451171875
chr22	32694272	32696320	-743.3451538085938
chr22	32702464	32704512	-622.6473388671875
chr22	32708608	32710656	-626.513916015625
chr22	32712704	32714752	-300.03289794921875
chr22	32722944	32724992	-545.7103271484375
chr1	8847360	8849408	-708.9808349609375
chr1	9005056	9007104	-466.41961669921875
chr1	9109504	9111552	-778.69921875
chr1	9142272	9144320	-423.563232421875
chr1	9267200	9269248	-510.02703857421875
chr1	201703424	201705472	-312.5855712890625
chr1	201875456	201877504	-303.0321960449219
chr1	202008576	202010624	-618.3184814453125
chr1	93845504	93847552	-614.1212158203125
chr1	93878272	93880320	-382.64825439453125
chr3	115691520	115693568	-616.4166259765625
chr3	115783680	115785728	-568.2691040039062
chr3	115814400	115816448	-581.7340087890625
chr3	115818496	115820544	-1469.3697509765625
chr3	115836928	115838976	-454.80706787109375
chr22	28710912	28712960	-390.67132568359375
chr22	29245440	29247488	-743.2747802734375
chr22	29267968	29270016	-507.83050537109375
chr22	29304832	29306880	-410.19696044921875
chr22	29386752	29388800	-599.9354248046875
chr22	29394944	29396992	-688.1053466796875
chr5	98580480	98582528	-306.95672607421875
chr5	98772992	98775040	-531.90673828125
chr5	98795520	98797568	-425.9447326660156
chr5	98826240	98828288	-874.1837768554688
chr5	98904064	98906112	-778.4277954101562
chr12	21248000	21250048	-460.62152099609375
chr12	21295104	21297152	-1179.980712890625
chr12	21415936	21417984	-579.8080444335938
chr12	21428224	21430272	-451.2027893066406
chr12	21499904	21501952	-488.068603515625
chr10	114622464	114624512	-501.01385498046875
chr10	114638848	114640896	-354.3236389160156
chr10	114640896	114642944	-399.84832763671875
chr10	114647040	114649088	-440.9495544433594
chr10	114683904	114685952	-475.6515197753906
chr10	114696192	114698240	-369.40753173828125
chr10	114708480	114710528	-300.65460205078125
chr10	114710528	114712576	-293.0185241699219
chr10	114786304	114788352	-324.5333557128906
chr10	114878464	114880512	-377.35723876953125
chr10	115140608	115142656	-301.3655700683594
chr10	115171328	115173376	-1075.7928466796875
chr2	55519232	55521280	-330.5607604980469
chr2	55613440	55615488	-312.0943298339844
chr2	55617536	55619584	-644.9961547851562
chr2	55717888	55719936	-765.0336303710938
chr2	55771136	55773184	-489.70831298828125
chr2	213020672	213022720	-330.4613037109375
chr2	213282816	213284864	-612.5132446289062
chr1	212856832	212858880	-531.8938598632812
chr1	212994048	212996096	-462.6578674316406
chr1	213069824	213071872	-349.3811950683594
chr1	213243904	213245952	-343.22076416015625
chr1	4651008	4653056	-482.8797912597656
chr2	20324352	20326400	-344.36212158203125
chr2	20377600	20379648	-562.5709838867188
chr2	20410368	20412416	-456.9366149902344
chr2	20635648	20637696	-391.59234619140625
chr2	20641792	20643840	-821.7393798828125
chr2	20649984	20652032	-995.9225463867188
chr2	20660224	20662272	-503.60009765625
chr2	20680704	20682752	-390.5189514160156
chr11	43278336	43280384	-310.7141418457031
chr11	43282432	43284480	-796.9161987304688
chr11	43311104	43313152	-770.6600341796875
chr11	43358208	43360256	-757.4560546875
chr11	43503616	43505664	-312.78399658203125
chr6	3125248	3127296	-511.5852966308594
chr6	3280896	3282944	-411.1783142089844
chr3	25593856	25595904	-1078.2158203125
chr3	25647104	25649152	-1458.7427978515625
chr3	25663488	25665536	-414.64715576171875
chr3	25782272	25784320	-538.5634765625
chrX	70029312	70031360	-643.8704223632812
chrX	70096896	70098944	-466.6161193847656
chrX	70131712	70133760	-1095.310791015625
chrX	70133760	70135808	-422.7464904785156
chrX	70451200	70453248	-293.12908935546875
chrX	70475776	70477824	-335.572265625
chrX	70477824	70479872	-482.1644592285156
chr1	220731392	220733440	-849.4583129882812
chr1	220776448	220778496	-964.8062744140625
chr1	220786688	220788736	-390.73785400390625
chr1	220803072	220805120	-685.5968017578125
chr1	220809216	220811264	-1201.43603515625
chr1	220872704	220874752	-808.5975341796875
chr1	220878848	220880896	-344.11529541015625
chr1	220905472	220907520	-330.6429443359375
chr1	220925952	220928000	-323.85247802734375
chr1	220956672	220958720	-470.59619140625
chr1	220958720	220960768	-445.06146240234375
chr1	220960768	220962816	-487.602294921875
chr1	220966912	220968960	-342.707763671875
chr1	220971008	220973056	-295.2580261230469
chr1	220987392	220989440	-364.10137939453125
chr1	220989440	220991488	-403.3711853027344
chr1	220991488	220993536	-371.644775390625
chr1	221009920	221011968	-315.5876159667969
chr1	221034496	221036544	-427.8839416503906
chr1	221042688	221044736	-302.5169677734375
chr1	221044736	221046784	-431.6087341308594
chr1	221087744	221089792	-345.94232177734375
chr1	221091840	221093888	-574.6815185546875
chr1	221097984	221100032	-337.2293395996094
chr1	221100032	221102080	-295.3789978027344
chr1	221116416	221118464	-383.32537841796875
chrX	67543040	67545088	-371.96356201171875
chrX	67555328	67557376	-965.7796020507812
chrX	68044800	68046848	-320.60272216796875
chr5	55146496	55148544	-835.4533081054688
chr5	55158784	55160832	-1253.808349609375
chr5	55406592	55408640	-607.4884643554688
chr4	137283584	137285632	-417.71600341796875
chr1	23539712	23541760	-334.7936096191406
chr1	23691264	23693312	-312.580810546875
chr22	28882944	28884992	-320.8056335449219
chr12	89892864	89894912	-335.2945861816406
chr12	89933824	89935872	-350.5609130859375
chr12	89952256	89954304	-411.4532775878906
chr12	89970688	89972736	-418.936767578125
chr12	89987072	89989120	-308.43505859375
chr12	89999360	90001408	-422.8287048339844
chr12	90023936	90025984	-306.3154296875
chr12	90028032	90030080	-339.860107421875
chr12	90042368	90044416	-294.88104248046875
chr12	90058752	90060800	-364.92926025390625
chr12	90163200	90165248	-766.52099609375
chr10	43347968	43350016	-526.6602783203125
chr10	43454464	43456512	-362.6581726074219
chr10	43460608	43462656	-811.248046875
chr10	43646976	43649024	-418.25531005859375
chr10	43671552	43673600	-1669.88671875
chr10	43689984	43692032	-975.8263549804688
chr10	43929600	43931648	-364.4178161621094
chr1	157947904	157949952	-435.56500244140625
chr1	157962240	157964288	-983.3782348632812
chr1	157968384	157970432	-782.22705078125
chr1	158042112	158044160	-342.34344482421875
chr12	98439168	98441216	-539.4860229492188
chr12	98455552	98457600	-357.53997802734375
chr12	98473984	98476032	-553.2010498046875
chr12	98588672	98590720	-310.6573486328125
chr12	98697216	98699264	-621.8575439453125
chr17	2054144	2056192	-490.7994079589844
chr17	2381824	2383872	-802.2717895507812
chr17	2414592	2416640	-440.2064514160156
chr4	112762880	112764928	-314.1656188964844
chr2	60549120	60551168	-370.9166564941406
chr2	60581888	60583936	-880.9716796875
chr2	60641280	60643328	-544.9649658203125
chr2	60674048	60676096	-748.435302734375
chr2	60706816	60708864	-929.8892822265625
chr2	60792832	60794880	-316.33465576171875
chr2	60925952	60928000	-491.172607421875
chr2	61016064	61018112	-346.56671142578125
chr2	61065216	61067264	-435.70050048828125
chr1	21194752	21196800	-1259.513671875
chr1	21215232	21217280	-417.56097412109375
chr1	21217280	21219328	-510.45611572265625
chr1	21231616	21233664	-416.8800354003906
chr1	21254144	21256192	-424.26226806640625
chr8	48119808	48121856	-499.0640563964844
chr8	48171008	48173056	-531.0792846679688
chrX	136724480	136726528	-406.298583984375
chrX	136767488	136769536	-645.0992431640625
chrX	136771584	136773632	-437.86224365234375
chrX	136904704	136906752	-306.5797424316406
chrX	136908800	136910848	-532.8260498046875
chrX	137052160	137054208	-916.0328979492188
chrX	46374912	46376960	-396.23895263671875
chrX	46407680	46409728	-1060.1708984375
chrX	46544896	46546944	-335.5656433105469
chr6	49258496	49260544	-331.24591064453125
chr6	49289216	49291264	-304.02130126953125
chr6	49321984	49324032	-358.4764709472656
chr6	49332224	49334272	-412.7930603027344
chr6	49352704	49354752	-310.6421813964844
chr9	100081664	100083712	-313.58172607421875
chr9	100110336	100112384	-402.0506591796875
chr9	100169728	100171776	-323.5796813964844
chr9	100378624	100380672	-302.87872314453125
chr9	100491264	100493312	-302.0033264160156
chr9	100595712	100597760	-510.3477478027344
chr9	100599808	100601856	-322.1744689941406
chr9	100601856	100603904	-460.0912170410156
chr9	100714496	100716544	-1136.297607421875
chr10	7821312	7823360	-396.2058410644531
chr10	7952384	7954432	-305.72222900390625
chr1	164761600	164763648	-361.4969177246094
chr1	164765696	164767744	-296.6747741699219
chr1	164771840	164773888	-408.6248779296875
chr1	165072896	165074944	-468.591064453125
chr1	165128192	165130240	-620.364501953125
chr1	165144576	165146624	-555.97900390625
chr1	165392384	165394432	-540.8526000976562
chr8	31021056	31023104	-341.8739929199219
chr8	31033344	31035392	-457.97772216796875
chr8	31039488	31041536	-344.1805114746094
chr8	31055872	31057920	-384.5751647949219
chr8	31074304	31076352	-593.8223876953125
chr8	31086592	31088640	-543.1211547851562
chr8	31100928	31102976	-396.25555419921875
chr8	31105024	31107072	-380.65057373046875
chr8	31184896	31186944	-710.0823974609375
chr8	31250432	31252480	-1252.36376953125
chr3	50382848	50384896	-317.9474182128906
chr3	50386944	50388992	-297.45697021484375
chr3	50417664	50419712	-497.52239990234375
chr3	50444288	50446336	-349.4924011230469
chr3	50548736	50550784	-673.40966796875
chr3	50567168	50569216	-709.9956665039062
chr3	50569216	50571264	-321.81341552734375
chr3	50608128	50610176	-299.1786804199219
chr3	50610176	50612224	-500.1778869628906
chr3	50616320	50618368	-364.4254455566406
chr4	70504448	70506496	-500.49267578125
chr4	70690816	70692864	-375.70953369140625
chr4	70701056	70703104	-349.75482177734375
chr4	70713344	70715392	-321.9737854003906
chr4	70721536	70723584	-358.9550476074219
chr4	70725632	70727680	-294.7071533203125
chr4	70733824	70735872	-356.76806640625
chr4	70746112	70748160	-344.34735107421875
chr4	70758400	70760448	-358.2041320800781
chr4	70766592	70768640	-303.5397644042969
chr2	137252864	137254912	-451.0455017089844
chr2	137332736	137334784	-361.0155029296875
chr1	43413504	43415552	-432.16680908203125
chr1	43528192	43530240	-413.03070068359375
chr1	43649024	43651072	-309.4505310058594
chr1	43761664	43763712	-888.4105224609375
chr13	31981568	31983616	-329.45123291015625
chr13	32088064	32090112	-304.4361572265625
chr4	40718336	40720384	-335.58160400390625
chr4	40736768	40738816	-429.35540771484375
chr4	41123840	41125888	-308.2666015625
chr4	41138176	41140224	-294.5741882324219
chr8	21041152	21043200	-515.4058227539062
chr15	45377536	45379584	-314.5333557128906
chr15	45402112	45404160	-420.8358459472656
chr15	45428736	45430784	-555.9857177734375
chr15	45520896	45522944	-851.2433471679688
chr15	45586432	45588480	-422.8251037597656
chr15	45611008	45613056	-410.6748046875
chr15	45613056	45615104	-734.8453979492188
chr15	45703168	45705216	-335.52923583984375
chr15	45705216	45707264	-890.6595458984375
chr15	45713408	45715456	-899.1817626953125
chr15	45795328	45797376	-636.026611328125
chr12	121108480	121110528	-338.5768737792969
chr12	121229312	121231360	-1235.0809326171875
chr12	121333760	121335808	-512.0989990234375
chr12	121399296	121401344	-325.51171875
chr12	121499648	121501696	-592.32080078125
chr2	178475008	178477056	-344.020751953125
chr2	178700288	178702336	-663.7379760742188
chr2	178761728	178763776	-683.1270751953125
chr2	178794496	178796544	-517.7037353515625
chr6	3977216	3979264	-1070.522216796875
chr6	3989504	3991552	-901.2307739257812
chr6	4007936	4009984	-455.17047119140625
chr6	4020224	4022272	-392.2293701171875
chr6	4155392	4157440	-1136.1763916015625
chr2	191516672	191518720	-418.2357482910156
chr2	191535104	191537152	-323.8454284667969
chr17	56715264	56717312	-533.5941772460938
chr17	56778752	56780800	-417.3335876464844
chr19	31236096	31238144	-327.05743408203125
chr7	118194176	118196224	-677.5068359375
chr1	37322752	37324800	-481.07147216796875
chr1	37433344	37435392	-1364.1055908203125
chr1	37447680	37449728	-388.516845703125
chr1	37453824	37455872	-1342.802001953125
chr1	37486592	37488640	-444.685302734375
chr1	37513216	37515264	-749.8421630859375
chr1	37554176	37556224	-486.6888122558594
chr1	37560320	37562368	-501.015869140625
chr1	37595136	37597184	-554.1383056640625
chr1	37681152	37683200	-453.5643615722656
chr1	37793792	37795840	-372.24993896484375
chr1	37808128	37810176	-319.82733154296875
chr1	37890048	37892096	-635.9431762695312
chr1	37931008	37933056	-666.7398681640625
chr1	37945344	37947392	-547.186767578125
chr1	37957632	37959680	-737.3722534179688
chr13	24922112	24924160	-370.7971496582031
chr13	25231360	25233408	-343.9756774902344
chr6	39790592	39792640	-487.08056640625
chr6	39981056	39983104	-602.058837890625
chr14	46344192	46346240	-419.4859313964844
