chrom	start	end	protein_coding_Shap
chr1	9474048	9476096	87.23152923583984
chr1	9553920	9555968	240.9446563720703
chr1	9558016	9560064	128.74378967285156
chr1	9644032	9646080	112.81390380859375
chr1	9846784	9848832	129.22222900390625
chr4	36327424	36329472	185.6436004638672
chr4	36329472	36331520	147.16355895996094
chr4	36397056	36399104	86.5963363647461
chr4	36399104	36401152	107.62596130371094
chr4	36427776	36429824	121.79866790771484
chr4	36470784	36472832	172.58023071289062
chr4	36513792	36515840	171.82095336914062
chr4	36542464	36544512	124.98817443847656
chr4	36548608	36550656	112.33320617675781
chr4	36681728	36683776	171.500732421875
chr4	36702208	36704256	99.87449645996094
chr4	36704256	36706304	223.8927764892578
chr4	36706304	36708352	126.21761322021484
chr4	36712448	36714496	131.47280883789062
chr4	36722688	36724736	158.55914306640625
chr4	36755456	36757504	134.36907958984375
chr4	36771840	36773888	115.74787902832031
chr4	36829184	36831232	152.8120574951172
chr4	36890624	36892672	121.32955169677734
chr4	36898816	36900864	109.36143493652344
chr4	36902912	36904960	99.93829345703125
chr4	36923392	36925440	131.5060272216797
chr4	36962304	36964352	86.2198715209961
chr4	37025792	37027840	99.86906433105469
chr4	37033984	37036032	99.61361694335938
chr4	37038080	37040128	88.71739196777344
chr4	37050368	37052416	96.01060485839844
chr4	37052416	37054464	109.0706787109375
chr4	37070848	37072896	85.90653991699219
chr4	37072896	37074944	97.51539611816406
chr4	37079040	37081088	86.06156158447266
chr4	37124096	37126144	92.28550720214844
chr4	37132288	37134336	93.78711700439453
chr6	92694528	92696576	110.9878921508789
chr6	92700672	92702720	117.50946044921875
chr6	92723200	92725248	92.52569580078125
chr6	92778496	92780544	101.40040588378906
chr6	92821504	92823552	147.0606689453125
chr6	92872704	92874752	90.46578979492188
chr6	92975104	92977152	88.64490509033203
chr6	92979200	92981248	93.98857879638672
chr6	93044736	93046784	105.9554672241211
chr6	93061120	93063168	133.87596130371094
chr6	93087744	93089792	110.3060531616211
chr6	93100032	93102080	105.42100524902344
chr6	93110272	93112320	110.58930969238281
chr6	93206528	93208576	100.28226470947266
chr6	93210624	93212672	121.64582824707031
chr6	93249536	93251584	113.74028015136719
chr6	93280256	93282304	103.57405090332031
chr6	93294592	93296640	90.57398986816406
chr6	93300736	93302784	94.88029479980469
chr6	93323264	93325312	138.1963653564453
chr6	93394944	93396992	86.2901382446289
chr6	93405184	93407232	91.55802154541016
chr6	93411328	93413376	87.98075866699219
chr6	93417472	93419520	124.8462142944336
chr6	93419520	93421568	90.48414611816406
chr6	93423616	93425664	119.0699691772461
chr6	93425664	93427712	86.38453674316406
chr6	93431808	93433856	116.6405029296875
chr10	9342976	9345024	87.44273376464844
chr10	9416704	9418752	123.82498931884766
chr10	9469952	9472000	142.9359588623047
chr10	9543680	9545728	155.59930419921875
chr10	9545728	9547776	86.57879638671875
chr10	9582592	9584640	99.77152252197266
chr10	9607168	9609216	118.67105865478516
chr10	9627648	9629696	119.21333312988281
chr10	9701376	9703424	87.91442108154297
chr10	9705472	9707520	116.43338775634766
chr10	9730048	9732096	133.94473266601562
chr10	9748480	9750528	126.5845718383789
chr10	9764864	9766912	92.65182495117188
chr10	9820160	9822208	138.8913116455078
chr10	9822208	9824256	99.7453384399414
chr10	9846784	9848832	90.49285888671875
chr10	9885696	9887744	98.52815246582031
chr10	9926656	9928704	97.68509674072266
chr10	9951232	9953280	110.08321380615234
chr10	9977856	9979904	94.25611877441406
chr10	9992192	9994240	85.91001892089844
chr10	10000384	10002432	113.07015228271484
chr10	10002432	10004480	113.73771667480469
chr10	10037248	10039296	90.5677490234375
chr10	10080256	10082304	100.19937133789062
chr10	10086400	10088448	130.04244995117188
chr10	10096640	10098688	116.1419906616211
chr10	10100736	10102784	138.76922607421875
chr10	10113024	10115072	115.3805160522461
chr10	10143744	10145792	94.98075103759766
chr10	10153984	10156032	86.9258804321289
chr10	10188800	10190848	105.9404067993164
chr3	173010944	173012992	96.65261840820312
chr3	173193216	173195264	148.22512817382812
chr10	90744832	90746880	92.23222351074219
chr10	90746880	90748928	108.24214935302734
chr10	90755072	90757120	86.37501525878906
chr10	90935296	90937344	90.56488800048828
chr10	90941440	90943488	94.68081665039062
chr10	90945536	90947584	116.0000228881836
chr10	91310080	91312128	149.783447265625
chr10	91312128	91314176	196.13314819335938
chr10	91316224	91318272	175.7733154296875
chr10	91338752	91340800	114.11982727050781
chr10	91348992	91351040	223.33731079101562
chr10	91355136	91357184	133.98777770996094
chr10	91357184	91359232	133.47549438476562
chrX	53723136	53725184	88.92771911621094
chrX	53729280	53731328	103.67674255371094
chrX	53821440	53823488	94.86197662353516
chr12	6277120	6279168	97.84696960449219
chr12	6287360	6289408	128.8472137451172
chr12	6293504	6295552	123.2418212890625
chr12	6326272	6328320	106.0867919921875
chr12	6438912	6440960	94.7862319946289
chr12	6465536	6467584	116.71187591552734
chr12	6510592	6512640	90.88407135009766
chr12	7143424	7145472	142.75267028808594
chr12	7188480	7190528	85.62250518798828
chr5	32851968	32854016	117.65081787109375
chr5	32962560	32964608	89.81019592285156
chr5	32964608	32966656	86.92662048339844
chr5	33011712	33013760	108.32884216308594
chr5	33021952	33024000	122.61714935302734
chr5	33046528	33048576	89.6543197631836
chr5	33071104	33073152	87.00902557373047
chr5	33091584	33093632	96.02204132080078
chr5	33093632	33095680	100.16866302490234
chr5	33318912	33320960	132.21115112304688
chr5	33320960	33323008	101.63568115234375
chr5	33333248	33335296	94.89823150634766
chr5	33343488	33345536	126.06230163574219
chr5	33361920	33363968	110.84017181396484
chr5	33370112	33372160	200.32376098632812
chr5	33402880	33404928	118.15682220458984
chr5	33593344	33595392	92.67142486572266
chr8	56080384	56082432	119.08732604980469
chr8	56203264	56205312	107.1419677734375
chr8	56442880	56444928	114.33150482177734
chr8	56555520	56557568	100.17327880859375
chr8	56557568	56559616	133.6646270751953
chr5	173139968	173142016	110.01593017578125
chr5	173166592	173168640	98.84797668457031
chr5	173312000	173314048	173.60775756835938
chr5	173314048	173316096	126.24629974365234
chr5	173316096	173318144	128.2664031982422
chr5	173318144	173320192	117.35331726074219
chr5	173320192	173322240	138.88931274414062
chr5	173451264	173453312	112.70318603515625
chr5	173596672	173598720	86.08099365234375
chr5	173600768	173602816	106.6731185913086
chr5	173637632	173639680	109.87039947509766
chr5	173643776	173645824	137.14910888671875
chr5	173645824	173647872	100.95771789550781
chr12	120559616	120561664	100.20724487304688
chr12	120573952	120576000	102.46663665771484
chr12	120627200	120629248	96.18334197998047
chr12	120678400	120680448	101.44281768798828
chr12	120688640	120690688	86.90689849853516
chr12	120696832	120698880	109.72325134277344
chr12	120698880	120700928	87.37770080566406
chr12	120700928	120702976	97.20348358154297
chr12	121229312	121231360	98.75364685058594
chr10	59621376	59623424	160.7203826904297
chr10	59623424	59625472	108.99140930175781
chr10	59629568	59631616	91.54981994628906
chr10	59756544	59758592	91.45896911621094
chr18	73945088	73947136	97.85978698730469
chr18	73947136	73949184	159.85997009277344
chr18	73961472	73963520	101.40435791015625
chr18	73979904	73981952	100.1861343383789
chr5	128155648	128157696	124.9229507446289
chr5	128159744	128161792	95.81614685058594
chr5	128161792	128163840	103.29814147949219
chr5	128163840	128165888	91.909423828125
chr5	128178176	128180224	92.65516662597656
chr5	128184320	128186368	85.37895202636719
chr5	128225280	128227328	128.38519287109375
chr5	128227328	128229376	224.7418212890625
chr5	128235520	128237568	101.88395690917969
chr5	128237568	128239616	124.95611572265625
chr5	128239616	128241664	143.84671020507812
chr5	128241664	128243712	126.10189056396484
chr5	128249856	128251904	94.96302032470703
chr5	128253952	128256000	86.48387145996094
chr5	128489472	128491520	87.60511779785156
chr5	128573440	128575488	86.00927734375
chr5	128673792	128675840	106.72608947753906
chr11	41443328	41445376	93.8547592163086
chr11	41453568	41455616	91.92741394042969
chr11	41455616	41457664	92.94435119628906
chr11	41500672	41502720	128.94839477539062
chr11	41533440	41535488	97.57113647460938
chr11	41574400	41576448	132.62167358398438
chr11	41689088	41691136	97.8941421508789
chr11	41758720	41760768	98.65043640136719
chr11	41771008	41773056	111.54386901855469
chr11	41781248	41783296	124.80769348144531
chr11	41867264	41869312	107.34683990478516
chr11	41977856	41979904	86.76840209960938
chr11	42002432	42004480	90.9285659790039
chr11	42061824	42063872	101.49989318847656
chr18	62582784	62584832	121.30589294433594
chr18	63225856	63227904	100.88937377929688
chr18	63236096	63238144	92.8277359008789
chr18	63240192	63242240	92.13633728027344
chr14	85575680	85577728	90.70933532714844
chr14	85700608	85702656	105.37361145019531
chr14	85760000	85762048	86.43135833740234
chr14	85907456	85909504	122.6896743774414
chr14	85917696	85919744	207.06179809570312
chr14	85948416	85950464	87.51579284667969
chr14	85952512	85954560	171.7479705810547
chr14	86054912	86056960	99.48725128173828
chr14	86059008	86061056	112.09259033203125
chr18	71751680	71753728	103.09245300292969
chr18	71901184	71903232	125.35826110839844
chr18	71946240	71948288	112.40885162353516
chr18	71958528	71960576	125.77522277832031
chr18	71995392	71997440	168.70919799804688
chr18	71999488	72001536	90.53137969970703
chr18	72001536	72003584	100.83943939208984
chr18	72032256	72034304	129.00575256347656
chr18	72108032	72110080	196.47674560546875
chr18	72177664	72179712	102.12321472167969
chr18	72216576	72218624	89.68611145019531
chr18	72237056	72239104	140.78231811523438
chr18	72257536	72259584	143.99899291992188
chr18	72267776	72269824	105.74725341796875
chr18	72290304	72292352	138.39663696289062
chr18	72296448	72298496	99.04873657226562
chr18	72308736	72310784	96.1073989868164
chr18	72335360	72337408	105.6171646118164
chr18	72341504	72343552	136.30499267578125
chr18	72361984	72364032	140.40914916992188
chr18	72364032	72366080	136.12606811523438
chr18	72378368	72380416	87.02489471435547
chr18	72394752	72396800	88.85037994384766
chr6	165249024	165251072	101.86488342285156
chr6	165283840	165285888	106.77532958984375
chr6	165378048	165380096	104.54426574707031
chr6	165433344	165435392	163.065673828125
chr6	165437440	165439488	104.60224914550781
chr6	165439488	165441536	141.99411010742188
chr6	165455872	165457920	118.03228759765625
chr6	165505024	165507072	124.69841003417969
chr6	165521408	165523456	126.6144027709961
chr6	165603328	165605376	165.0076446533203
chr6	165672960	165675008	119.30049133300781
chr6	165703680	165705728	109.7813491821289
chr6	165728256	165730304	115.72125244140625
chr6	165738496	165740544	99.42575073242188
chr6	165744640	165746688	192.76266479492188
chr6	165775360	165777408	157.23587036132812
chr6	165822464	165824512	99.78531646728516
chr6	165840896	165842944	119.32047271728516
chr6	165844992	165847040	101.08808898925781
chr6	165847040	165849088	103.5892333984375
chr6	165859328	165861376	95.38836669921875
chr6	165904384	165906432	85.46693420410156
chr6	165912576	165914624	87.50420379638672
chr6	165953536	165955584	89.48228454589844
chr6	165965824	165967872	90.29353332519531
chr3	124260352	124262400	100.95073699951172
chr3	124266496	124268544	117.19749450683594
chr3	124426240	124428288	109.3341064453125
chr3	124428288	124430336	130.03990173339844
chr3	124442624	124444672	96.02024841308594
chr3	124663808	124665856	86.73210906982422
chr3	124665856	124667904	180.84767150878906
chrX	136028160	136030208	135.91091918945312
chrX	136308736	136310784	87.28643798828125
chrX	136400896	136402944	90.7220458984375
chrX	136407040	136409088	86.73768615722656
chrX	136452096	136454144	117.6109848022461
chrX	136474624	136476672	89.21033477783203
chrX	136497152	136499200	93.89616394042969
chrX	136501248	136503296	123.71812438964844
chrX	136513536	136515584	93.78839874267578
chrX	136519680	136521728	108.77730560302734
chrX	136581120	136583168	85.63440704345703
chrX	63684608	63686656	85.79829406738281
chrX	63809536	63811584	86.10274505615234
chrX	63840256	63842304	87.61746215820312
chrX	63916032	63918080	87.82654571533203
chrX	63922176	63924224	144.83511352539062
chrX	63959040	63961088	233.99600219726562
chrX	63963136	63965184	109.78575134277344
chrX	64094208	64096256	93.54426574707031
chrX	64186368	64188416	98.21449279785156
chrX	64192512	64194560	88.16203308105469
chrX	64198656	64200704	107.22412109375
chrX	64202752	64204800	106.2152099609375
chrX	64206848	64208896	136.69070434570312
chrX	64208896	64210944	143.46652221679688
chr2	50106368	50108416	140.44338989257812
chr2	50137088	50139136	192.74668884277344
chr2	50139136	50141184	130.20199584960938
chr2	50141184	50143232	154.11795043945312
chr2	50143232	50145280	119.58846282958984
chr2	50182144	50184192	232.65591430664062
chr2	50206720	50208768	128.13308715820312
chr2	50212864	50214912	100.32294464111328
chr2	50247680	50249728	121.45500183105469
chr2	50288640	50290688	142.4148712158203
chr2	50313216	50315264	110.61497497558594
chr2	50370560	50372608	114.4399642944336
chr2	50581504	50583552	88.32792663574219
chr2	50610176	50612224	168.66574096679688
chr2	50649088	50651136	120.5460433959961
chr2	50698240	50700288	91.8469467163086
chr2	50706432	50708480	92.22438049316406
chr2	50716672	50718720	110.33343505859375
chr2	50722816	50724864	122.83587646484375
chr2	50735104	50737152	103.25630187988281
chr2	50743296	50745344	118.812744140625
chr2	50745344	50747392	112.86415100097656
chr2	50749440	50751488	99.88158416748047
chr2	50751488	50753536	117.86783599853516
chr2	50753536	50755584	144.02711486816406
chr2	50761728	50763776	88.8444595336914
chr2	50776064	50778112	91.08257293701172
chr2	50796544	50798592	93.85093688964844
chr2	50806784	50808832	107.1922836303711
chr2	50837504	50839552	97.49117279052734
chr2	50839552	50841600	152.39907836914062
chr2	50841600	50843648	145.64376831054688
chr2	50845696	50847744	102.32737731933594
chr2	50855936	50857984	87.79215240478516
chr2	50857984	50860032	106.21162414550781
chr2	50862080	50864128	101.96630096435547
chr2	50872320	50874368	94.54707336425781
chr2	50874368	50876416	85.59545135498047
chr2	50886656	50888704	94.11849975585938
chr2	50888704	50890752	92.06404113769531
chr2	50909184	50911232	94.78517150878906
chr2	50960384	50962432	86.97560119628906
chr6	129867776	129869824	108.06197357177734
chr6	129869824	129871872	97.76673889160156
chr6	129882112	129884160	94.36711120605469
chr6	129964032	129966080	120.30367279052734
chr6	129974272	129976320	86.71049499511719
chr6	129992704	129994752	98.39372253417969
chr6	130209792	130211840	90.70088195800781
chr6	130222080	130224128	113.17997741699219
chr6	130238464	130240512	106.81524658203125
chr6	130248704	130250752	96.64091491699219
chr6	130277376	130279424	98.34931182861328
chr6	130308096	130310144	88.85514831542969
chr9	108625920	108627968	129.26620483398438
chr9	108802048	108804096	120.73062896728516
chrX	26247168	26249216	130.83157348632812
chrX	146055168	146057216	122.4114990234375
chrX	146188288	146190336	92.97952270507812
chr9	31418368	31420416	88.37459564208984
chr9	31459328	31461376	85.92655944824219
chr9	31494144	31496192	92.55602264404297
chr9	31502336	31504384	86.77008056640625
chr9	31522816	31524864	101.58907318115234
chr9	31535104	31537152	105.04351806640625
