chrom	start	end	protein_coding_Shap
chrX	75829248	75831296	-173.69766235351562
chrX	75839488	75841536	-220.0181884765625
chrX	75843584	75845632	-227.09573364257812
chrX	75847680	75849728	-169.7653350830078
chrX	75849728	75851776	-188.8926544189453
chrX	75853824	75855872	-174.62489318847656
chrX	75855872	75857920	-227.9139862060547
chrX	75857920	75859968	-280.12335205078125
chrX	75864064	75866112	-189.51162719726562
chrX	75868160	75870208	-220.4521484375
chrX	75870208	75872256	-138.72079467773438
chrX	75874304	75876352	-180.7572784423828
chrX	75880448	75882496	-154.70816040039062
chrX	75882496	75884544	-166.96371459960938
chrX	75888640	75890688	-251.4364471435547
chrX	75892736	75894784	-284.4312438964844
chrX	75894784	75896832	-177.1758575439453
chrX	75896832	75898880	-231.5525360107422
chrX	75898880	75900928	-208.22763061523438
chrX	75900928	75902976	-136.26744079589844
chrX	75905024	75907072	-157.75022888183594
chrX	75913216	75915264	-183.18556213378906
chrX	75915264	75917312	-133.29373168945312
chrX	75917312	75919360	-186.836181640625
chrX	75921408	75923456	-329.86187744140625
chrX	75923456	75925504	-295.96453857421875
chrX	75927552	75929600	-187.2624053955078
chrX	75933696	75935744	-220.22000122070312
chrX	75935744	75937792	-252.4006805419922
chrX	75937792	75939840	-250.6312255859375
chrX	75939840	75941888	-142.67593383789062
chrX	75941888	75943936	-204.24436950683594
chrX	75952128	75954176	-144.73684692382812
chrX	75960320	75962368	-172.30650329589844
chrX	75962368	75964416	-141.60980224609375
chrX	75966464	75968512	-190.44717407226562
chrX	75968512	75970560	-165.3804473876953
chrX	75970560	75972608	-182.68704223632812
chrX	75972608	75974656	-237.9639892578125
chrX	75974656	75976704	-191.50601196289062
chrX	75980800	75982848	-156.03890991210938
chrX	75986944	75988992	-148.05868530273438
chrX	75988992	75991040	-149.70448303222656
chrX	75991040	75993088	-137.19552612304688
chrX	76011520	76013568	-140.37828063964844
chrX	76013568	76015616	-168.28170776367188
chrX	76019712	76021760	-235.3770751953125
chrX	76021760	76023808	-204.68765258789062
chrX	76023808	76025856	-167.20680236816406
chrX	76027904	76029952	-201.455078125
chrX	76032000	76034048	-208.491943359375
chrX	76034048	76036096	-156.34764099121094
chrX	76038144	76040192	-129.96385192871094
chrX	76040192	76042240	-134.4660186767578
chrX	76042240	76044288	-140.28021240234375
chrX	76060672	76062720	-204.9760284423828
chrX	76062720	76064768	-154.7803955078125
chrX	76064768	76066816	-145.44764709472656
chrX	76068864	76070912	-167.002685546875
chrX	76072960	76075008	-159.79127502441406
chrX	76249088	76251136	-130.30245971679688
chr8	68620288	68622336	-138.72109985351562
chr8	68624384	68626432	-172.86782836914062
chr8	68626432	68628480	-141.37164306640625
chr8	68628480	68630528	-133.23435974121094
chr8	68640768	68642816	-152.45269775390625
chr13	97296384	97298432	-156.54745483398438
chr13	97855488	97857536	-189.09957885742188
chr8	60561408	60563456	-157.57183837890625
chr14	103389184	103391232	-164.85162353515625
chr19	19550208	19552256	-137.9559326171875
chr19	19591168	19593216	-124.72998046875
chr1	117823488	117825536	-215.82229614257812
chr1	117825536	117827584	-146.9976043701172
chr1	117835776	117837824	-125.16951751708984
chr1	117860352	117862400	-146.77139282226562
chr1	117895168	117897216	-152.23263549804688
chr1	117925888	117927936	-179.47024536132812
chr1	117927936	117929984	-273.13140869140625
chrX	69543936	69545984	-124.89649963378906
chrX	69629952	69632000	-131.12982177734375
chrX	69646336	69648384	-131.82212829589844
chrX	69654528	69656576	-180.957275390625
chrX	69660672	69662720	-167.59393310546875
chrX	69670912	69672960	-132.099365234375
chrX	69675008	69677056	-133.22677612304688
chrX	69685248	69687296	-135.99610900878906
chrX	69689344	69691392	-145.5079803466797
chrX	69691392	69693440	-143.50106811523438
chrX	69695488	69697536	-187.6608123779297
chrX	69701632	69703680	-231.67626953125
chrX	69709824	69711872	-253.79177856445312
chrX	69711872	69713920	-287.4942932128906
chrX	69715968	69718016	-250.1619110107422
chrX	69718016	69720064	-185.76109313964844
chrX	69720064	69722112	-188.50320434570312
chrX	69722112	69724160	-133.51197814941406
chrX	69724160	69726208	-301.47308349609375
chrX	69726208	69728256	-151.76748657226562
chrX	69728256	69730304	-173.37033081054688
chrX	69732352	69734400	-243.6802215576172
chrX	69740544	69742592	-173.97518920898438
chrX	69742592	69744640	-268.14752197265625
chrX	69744640	69746688	-270.631103515625
chrX	69746688	69748736	-239.6768798828125
chrX	69748736	69750784	-276.761474609375
chrX	69750784	69752832	-183.98626708984375
chrX	69752832	69754880	-166.37664794921875
chrX	69754880	69756928	-139.46624755859375
chrX	69758976	69761024	-137.7552490234375
chrX	69765120	69767168	-197.46212768554688
chrX	69767168	69769216	-172.18234252929688
chrX	69773312	69775360	-185.6630859375
chrX	69777408	69779456	-226.6135711669922
chrX	69779456	69781504	-240.81210327148438
chrX	69783552	69785600	-155.5111846923828
chrX	69789696	69791744	-126.2360610961914
chrX	69795840	69797888	-157.467529296875
chrX	69799936	69801984	-225.1070098876953
chrX	69801984	69804032	-174.39622497558594
chrX	69806080	69808128	-267.5057067871094
chrX	69808128	69810176	-144.35328674316406
chrX	69810176	69812224	-151.93296813964844
chrX	69818368	69820416	-141.66024780273438
chrX	69822464	69824512	-155.9359893798828
chrX	69838848	69840896	-248.41244506835938
chrX	69847040	69849088	-171.0867156982422
chrX	69865472	69867520	-224.97842407226562
chrX	69867520	69869568	-215.1501922607422
chrX	69875712	69877760	-279.5352783203125
chrX	69877760	69879808	-271.14007568359375
chrX	69881856	69883904	-193.59774780273438
chrX	69883904	69885952	-132.85848999023438
chrX	69914624	69916672	-182.08181762695312
chrX	69931008	69933056	-235.8355712890625
chr7	151756800	151758848	-152.53245544433594
chr6	106323968	106326016	-199.97406005859375
chr18	77645824	77647872	-183.50479125976562
chr18	77649920	77651968	-177.93206787109375
chr11	11786240	11788288	-152.4996795654297
chr3	182568960	182571008	-128.49765014648438
chr3	182589440	182591488	-157.13992309570312
chr3	182611968	182614016	-130.44393920898438
chr3	182632448	182634496	-155.913330078125
chr5	55934976	55937024	-157.14810180664062
chr6	90546176	90548224	-149.02786254882812
chr10	48572416	48574464	-149.63717651367188
chr10	48586752	48588800	-147.40074157714844
chrX	108091392	108093440	-124.90119934082031
chrX	108253184	108255232	-156.18800354003906
chrX	108331008	108333056	-131.79559326171875
chr5	54233088	54235136	-143.33718872070312
chr14	70600704	70602752	-182.16258239746094
chr10	11984896	11986944	-141.16978454589844
chr10	12128256	12130304	-248.41775512695312
chr20	9275392	9277440	-165.06283569335938
chr20	9308160	9310208	-130.25991821289062
chr20	9328640	9330688	-180.5635528564453
chr20	9330688	9332736	-135.86508178710938
chr20	9338880	9340928	-195.40463256835938
chr20	9345024	9347072	-131.2996826171875
chr20	9795584	9797632	-186.44058227539062
chr1	44728320	44730368	-234.08883666992188
chr1	44730368	44732416	-170.1490478515625
chr1	44800000	44802048	-174.7462158203125
chr1	44816384	44818432	-301.03521728515625
chr1	44818432	44820480	-329.80731201171875
chr1	44820480	44822528	-271.6758117675781
chr13	102692864	102694912	-224.9314727783203
chr13	102703104	102705152	-181.68038940429688
chr13	102719488	102721536	-140.3721466064453
chr13	102756352	102758400	-144.9969940185547
chr13	102768640	102770688	-165.03890991210938
chr13	102789120	102791168	-141.16732788085938
chr13	102813696	102815744	-145.66567993164062
chr13	102844416	102846464	-125.62309265136719
chr13	103327744	103329792	-189.43125915527344
chr13	103346176	103348224	-136.30776977539062
chr13	103360512	103362560	-128.2541046142578
chr14	57268224	57270272	-274.464111328125
chr6	133623808	133625856	-140.78439331054688
chr6	133625856	133627904	-154.78672790527344
chr6	133638144	133640192	-130.6893310546875
chr5	135993344	135995392	-127.02714538574219
chr5	136009728	136011776	-145.8558807373047
chr5	136011776	136013824	-128.3083953857422
chr5	136034304	136036352	-138.20550537109375
chr5	136036352	136038400	-149.8202362060547
chr5	136052736	136054784	-176.02713012695312
chr5	136054784	136056832	-163.72042846679688
chr5	136056832	136058880	-168.40142822265625
chr5	136132608	136134656	-156.2093048095703
chrX	45748224	45750272	-156.15711975097656
chrX	46061568	46063616	-148.63705444335938
chr2	137170944	137172992	-124.9692153930664
chr2	137172992	137175040	-146.4879913330078
chr14	71749632	71751680	-156.06947326660156
chr14	72013824	72015872	-152.38787841796875
chr3	154560512	154562560	-152.69683837890625
chr3	154562560	154564608	-130.32980346679688
chr3	154605568	154607616	-128.47006225585938
chr3	154636288	154638336	-143.87567138671875
chr4	177354752	177356800	-129.8163604736328
chr9	25049088	25051136	-136.669921875
chr9	25473024	25475072	-134.29049682617188
chr9	25485312	25487360	-133.08668518066406
chr9	80453632	80455680	-223.139892578125
chr4	125282304	125284352	-161.72999572753906
chr3	103757824	103759872	-137.5847625732422
chr5	148383744	148385792	-191.6767120361328
chr5	148443136	148445184	-140.63656616210938
chr8	41701376	41703424	-163.8466796875
chr12	77008896	77010944	-180.7692413330078
chr12	77010944	77012992	-129.51901245117188
chr7	134602752	134604800	-133.89259338378906
chr7	134766592	134768640	-138.6285400390625
chr7	134787072	134789120	-145.63133239746094
chr7	134789120	134791168	-131.00518798828125
chr4	172343296	172345344	-130.39517211914062
chr4	172472320	172474368	-145.58544921875
chr8	77848576	77850624	-135.06979370117188
chr8	78096384	78098432	-164.91671752929688
chr8	78108672	78110720	-124.72306060791016
chr8	78129152	78131200	-164.74366760253906
chr8	78217216	78219264	-131.15225219726562
chr12	72910848	72912896	-149.05960083007812
chr5	14647296	14649344	-124.83161926269531
chrX	131026944	131028992	-182.92312622070312
chrX	131041280	131043328	-170.00808715820312
chrX	131053568	131055616	-141.0834197998047
chrX	131104768	131106816	-229.0740203857422
chrX	131117056	131119104	-159.7156219482422
chrX	131135488	131137536	-387.0617370605469
chrX	131137536	131139584	-306.88226318359375
chrX	131147776	131149824	-202.08482360839844
chr5	134631424	134633472	-140.5299530029297
chr5	134758400	134760448	-166.42373657226562
chr1	90935296	90937344	-164.61419677734375
chr1	91009024	91011072	-175.61477661132812
chr2	152422400	152424448	-144.99508666992188
chr2	152432640	152434688	-132.68690490722656
chr2	152444928	152446976	-135.17591857910156
chr2	152455168	152457216	-173.6063690185547
chr2	152483840	152485888	-131.596435546875
chr2	152524800	152526848	-146.8182373046875
chr2	152528896	152530944	-162.7947540283203
chr2	152547328	152549376	-128.97862243652344
chr2	152567808	152569856	-156.11184692382812
chr2	152588288	152590336	-150.89480590820312
chr2	152635392	152637440	-230.3467559814453
chr2	152645632	152647680	-179.05799865722656
chr2	152647680	152649728	-253.19241333007812
chr2	152651776	152653824	-218.03305053710938
chr2	152741888	152743936	-165.49134826660156
chr2	153024512	153026560	-137.56063842773438
chr8	72060928	72062976	-125.94361877441406
chr8	72157184	72159232	-130.83433532714844
chr19	55408640	55410688	-130.32945251464844
chr19	55631872	55633920	-148.84033203125
chr19	55826432	55828480	-169.4041290283203
chr19	55875584	55877632	-130.59945678710938
chr19	55894016	55896064	-137.9258575439453
chr19	56004608	56006656	-125.4923324584961
chr4	91389952	91392000	-164.24586486816406
chr4	91473920	91475968	-224.1764678955078
chr4	91498496	91500544	-157.64437866210938
chr4	91500544	91502592	-125.35368347167969
chr4	91584512	91586560	-175.73092651367188
chr1	63537152	63539200	-173.6233367919922
chr5	68286464	68288512	-183.5584716796875
chr4	36818944	36820992	-152.31631469726562
chr4	37601280	37603328	-136.88241577148438
chr5	90599424	90601472	-127.03857421875
chr5	91125760	91127808	-206.6001739501953
chr14	97968128	97970176	-129.21255493164062
chr7	29976576	29978624	-140.3816375732422
chr7	29980672	29982720	-151.26953125
chr9	121989120	121991168	-138.17715454101562
chr2	137773056	137775104	-134.52334594726562
chrX	55859200	55861248	-230.70419311523438
chrX	55863296	55865344	-147.50961303710938
chrX	55865344	55867392	-158.1990966796875
chrX	55871488	55873536	-138.5614471435547
chrX	55873536	55875584	-165.87252807617188
chrX	55875584	55877632	-126.14390563964844
chrX	55879680	55881728	-158.57269287109375
chrX	55883776	55885824	-128.32249450683594
chrX	55900160	55902208	-213.10348510742188
chrX	55902208	55904256	-203.03213500976562
chrX	55910400	55912448	-224.5763702392578
chrX	55922688	55924736	-152.4224395751953
chrX	55926784	55928832	-198.91693115234375
chrX	55949312	55951360	-150.09913635253906
chrX	55951360	55953408	-147.5699920654297
chrX	55953408	55955456	-175.96286010742188
chrX	55959552	55961600	-272.6090393066406
chrX	55965696	55967744	-154.32479858398438
chrX	55971840	55973888	-167.57357788085938
chrX	55975936	55977984	-271.75018310546875
chrX	55977984	55980032	-237.1925506591797
chrX	55980032	55982080	-147.79244995117188
chrX	55996416	55998464	-160.02377319335938
chrX	55998464	56000512	-145.25820922851562
chrX	56004608	56006656	-276.7390441894531
chrX	56014848	56016896	-141.73098754882812
chrX	56016896	56018944	-129.7372283935547
chrX	56018944	56020992	-140.22238159179688
chrX	56020992	56023040	-172.52352905273438
chrX	56023040	56025088	-226.9357147216797
chrX	56025088	56027136	-131.75729370117188
chrX	56031232	56033280	-179.0619354248047
chrX	56033280	56035328	-202.59359741210938
chrX	56037376	56039424	-201.34768676757812
chrX	56039424	56041472	-137.73574829101562
chrX	56043520	56045568	-141.24542236328125
chrX	56059904	56061952	-134.8706512451172
chrX	56061952	56064000	-139.71011352539062
chrX	56072192	56074240	-158.4195098876953
chrX	56086528	56088576	-296.5577697753906
chrX	56090624	56092672	-277.82720947265625
chrX	56092672	56094720	-170.94766235351562
chrX	56094720	56096768	-168.8767852783203
chrX	56098816	56100864	-204.01258850097656
chrX	56100864	56102912	-183.29672241210938
chrX	56102912	56104960	-191.27703857421875
chrX	56113152	56115200	-180.3888397216797
chrX	56121344	56123392	-135.891357421875
chrX	56123392	56125440	-176.9486541748047
chrX	56127488	56129536	-174.7169647216797
chrX	56135680	56137728	-172.24110412597656
chrX	56137728	56139776	-228.6103057861328
chrX	56139776	56141824	-189.81155395507812
chrX	56141824	56143872	-315.14556884765625
chrX	56143872	56145920	-215.96737670898438
chrX	56145920	56147968	-342.4501037597656
chrX	56147968	56150016	-214.7884521484375
chrX	56150016	56152064	-176.3628692626953
chrX	56154112	56156160	-356.9356994628906
chrX	56156160	56158208	-234.650634765625
chrX	56158208	56160256	-195.70980834960938
chrX	56160256	56162304	-181.5260009765625
chrX	56162304	56164352	-173.57650756835938
chrX	56164352	56166400	-303.93267822265625
chrX	56170496	56172544	-169.43508911132812
chrX	56182784	56184832	-138.01516723632812
chrX	56184832	56186880	-200.40426635742188
chrX	56186880	56188928	-131.85513305664062
chrX	56188928	56190976	-213.0333709716797
chrX	56193024	56195072	-174.1498260498047
chrX	56199168	56201216	-174.0788116455078
chrX	56201216	56203264	-214.81448364257812
chrX	56203264	56205312	-196.6750946044922
chrX	56211456	56213504	-156.7595977783203
chrX	56225792	56227840	-176.3742218017578
chrX	56236032	56238080	-226.7591094970703
chrX	56250368	56252416	-171.64279174804688
chrX	56264704	56266752	-141.3070526123047
chrX	56266752	56268800	-145.2586669921875
chrX	56274944	56276992	-218.6879119873047
chrX	56287232	56289280	-285.8026123046875
chrX	56293376	56295424	-156.7942352294922
chrX	56295424	56297472	-226.2443389892578
chrX	56311808	56313856	-136.12454223632812
chrX	56313856	56315904	-244.2344207763672
chrX	56317952	56320000	-157.59439086914062
chrX	56322048	56324096	-158.76840209960938
chrX	56324096	56326144	-234.0598602294922
chrX	56326144	56328192	-167.4667205810547
