chrom	start	end	other_smallRNA_Shap
chr11	18337792	18339840	-11.161828994750977
chr11	18587648	18589696	-9.050178527832031
chr9	109043712	109045760	-12.864611625671387
chr9	109045760	109047808	-19.34684944152832
chr9	109060096	109062144	-17.780488967895508
chr9	109086720	109088768	-13.980497360229492
chr9	109834240	109836288	-9.701693534851074
chr9	109873152	109875200	-9.77687931060791
chr9	109912064	109914112	-9.115072250366211
chr3	37036032	37038080	-22.054729461669922
chr3	37050368	37052416	-17.05964469909668
chr3	37054464	37056512	-13.862963676452637
chr3	37056512	37058560	-11.36132526397705
chr3	37070848	37072896	-20.533950805664062
chr3	37087232	37089280	-26.812942504882812
chr3	37097472	37099520	-23.140636444091797
chr3	37103616	37105664	-21.940563201904297
chr3	37109760	37111808	-22.772254943847656
chr3	37126144	37128192	-16.3175106048584
chr3	37128192	37130240	-25.386028289794922
chr3	37132288	37134336	-24.041427612304688
chr3	37140480	37142528	-18.564390182495117
chr3	37142528	37144576	-14.60308837890625
chr3	37160960	37163008	-21.611255645751953
chr3	37169152	37171200	-21.81570816040039
chr3	37173248	37175296	-15.875950813293457
chr3	37175296	37177344	-16.804004669189453
chr3	37177344	37179392	-12.744415283203125
chr3	37183488	37185536	-12.154463768005371
chr3	37191680	37193728	-14.164260864257812
chr3	37218304	37220352	-19.102153778076172
chr3	37234688	37236736	-18.060392379760742
chr3	37240832	37242880	-16.461734771728516
chr3	37244928	37246976	-11.465692520141602
chr10	77989888	77991936	-10.210293769836426
chr10	78215168	78217216	-10.293933868408203
chr10	78221312	78223360	-8.969549179077148
chr10	78247936	78249984	-9.497299194335938
chr10	78784512	78786560	-9.241607666015625
chr10	78827520	78829568	-11.444475173950195
chr12	92827648	92829696	-9.00080394744873
chr12	92833792	92835840	-10.79531192779541
chr12	92835840	92837888	-11.603233337402344
chr12	92837888	92839936	-8.780263900756836
chr12	92846080	92848128	-20.46416664123535
chr12	92848128	92850176	-12.083870887756348
chr12	92854272	92856320	-10.734136581420898
chr12	92856320	92858368	-14.936363220214844
chr12	92860416	92862464	-12.959436416625977
chr12	92876800	92878848	-14.689046859741211
chr12	92895232	92897280	-12.366586685180664
chr12	92907520	92909568	-10.379140853881836
chr6	125859840	125861888	-13.412687301635742
chr6	125898752	125900800	-12.602080345153809
chr6	125900800	125902848	-11.678213119506836
chr6	125915136	125917184	-14.676753044128418
chr1	202942464	202944512	-14.346539497375488
chr1	203595776	203597824	-8.754556655883789
chr1	203692032	203694080	-8.819032669067383
chr1	203732992	203735040	-10.16723918914795
chr1	203735040	203737088	-12.839138984680176
chr1	203741184	203743232	-9.336681365966797
chr1	203753472	203755520	-10.561429977416992
chr1	203810816	203812864	-9.085562705993652
chr10	123985920	123987968	-11.498859405517578
chr10	124459008	124461056	-9.576654434204102
chr10	124461056	124463104	-14.066230773925781
chr10	124542976	124545024	-9.043367385864258
chr3	33546240	33548288	-10.019745826721191
chr3	33548288	33550336	-12.060286521911621
chr3	33572864	33574912	-11.910616874694824
chr3	33585152	33587200	-14.863243103027344
chr3	33599488	33601536	-11.628686904907227
chr3	33609728	33611776	-22.72635841369629
chr3	33622016	33624064	-12.824091911315918
chr3	33656832	33658880	-16.722200393676758
chr3	33658880	33660928	-15.647087097167969
chr3	33687552	33689600	-9.945466041564941
chr3	33736704	33738752	-9.474197387695312
chr3	33738752	33740800	-10.72716999053955
chr3	33748992	33751040	-11.337661743164062
chr3	33822720	33824768	-13.987287521362305
chr8	106852352	106854400	-10.31065845489502
chr8	107384832	107386880	-15.540143013000488
chr11	132861952	132864000	-8.971213340759277
chr11	132888576	132890624	-9.18922233581543
chr17	4896768	4898816	-11.0711669921875
chr17	4939776	4941824	-14.49407958984375
chr17	4995072	4997120	-8.808985710144043
chr3	194336768	194338816	-11.820231437683105
chr3	194484224	194486272	-25.979156494140625
chr3	194521088	194523136	-21.102842330932617
chr3	194539520	194541568	-15.66711139678955
chr3	194568192	194570240	-30.131145477294922
chr3	194584576	194586624	-20.54770278930664
chr11	33503232	33505280	-15.172201156616211
chr11	33505280	33507328	-12.490402221679688
chr11	34224128	34226176	-20.193140029907227
chr11	34226176	34228224	-14.749826431274414
chr11	34260992	34263040	-14.9442777633667
chr11	34289664	34291712	-19.423246383666992
chr11	34297856	34299904	-12.454416275024414
chr11	34308096	34310144	-11.93138313293457
chr11	34318336	34320384	-14.284930229187012
chr11	34330624	34332672	-9.053211212158203
chr10	23402496	23404544	-10.370988845825195
chr10	23427072	23429120	-9.226655006408691
chr10	52328448	52330496	-12.188051223754883
chr10	52336640	52338688	-9.394325256347656
chr10	52338688	52340736	-9.980680465698242
chr10	52346880	52348928	-23.351673126220703
chr10	52367360	52369408	-16.12516975402832
chr10	52375552	52377600	-20.259557723999023
chr10	52389888	52391936	-11.398528099060059
chr10	52398080	52400128	-13.48609733581543
chr10	52404224	52406272	-9.278840065002441
chr10	52412416	52414464	-10.426873207092285
chr10	52424704	52426752	-16.97189712524414
chr10	52426752	52428800	-11.05045223236084
chr10	52494336	52496384	-8.983059883117676
chr20	54945792	54947840	-14.391149520874023
chr20	57600000	57602048	-9.373579025268555
chr20	57946112	57948160	-13.632092475891113
chr20	57956352	57958400	-12.714142799377441
chr20	57968640	57970688	-9.063581466674805
chr20	57991168	57993216	-12.338689804077148
chr20	57993216	57995264	-12.299423217773438
chr20	58058752	58060800	-10.103372573852539
chr6	107051008	107053056	-10.485483169555664
chr6	107202560	107204608	-9.375152587890625
chr6	107245568	107247616	-13.560403823852539
chr6	107272192	107274240	-16.535057067871094
chr6	107321344	107323392	-14.849874496459961
chr6	107337728	107339776	-17.675556182861328
chr6	107345920	107347968	-17.80026626586914
chr13	102590464	102592512	-9.53417682647705
chr13	102696960	102699008	-9.812019348144531
chr11	19927040	19929088	-11.020710945129395
chr11	19935232	19937280	-11.25825023651123
chr11	19961856	19963904	-10.481786727905273
chr11	19963904	19965952	-9.431110382080078
chr11	19972096	19974144	-10.566536903381348
chr11	19978240	19980288	-30.388042449951172
chr11	19980288	19982336	-25.894027709960938
chr11	19984384	19986432	-11.132389068603516
chr11	19986432	19988480	-12.28426456451416
chr11	19988480	19990528	-9.893298149108887
chr11	19994624	19996672	-29.093856811523438
chr11	19998720	20000768	-20.831281661987305
chr11	20008960	20011008	-21.528850555419922
chr11	20027392	20029440	-12.06822681427002
chr11	20033536	20035584	-22.157817840576172
chr11	20041728	20043776	-9.307747840881348
chr11	20047872	20049920	-11.714543342590332
chr11	20049920	20051968	-9.75267219543457
chr11	20058112	20060160	-10.321863174438477
chr11	20066304	20068352	-11.076333999633789
chr11	20070400	20072448	-14.022381782531738
chr11	20074496	20076544	-11.289674758911133
chr11	20080640	20082688	-15.874903678894043
chr11	20097024	20099072	-10.182412147521973
chr15	50987008	50989056	-8.94416618347168
chr15	51120128	51122176	-10.355220794677734
chr15	51738624	51740672	-10.202059745788574
chr15	51742720	51744768	-9.120986938476562
chr15	51750912	51752960	-9.352723121643066
chr15	51806208	51808256	-12.452652931213379
chr15	51812352	51814400	-11.204778671264648
chr15	51845120	51847168	-8.934857368469238
chr15	51847168	51849216	-11.393695831298828
chr15	51881984	51884032	-17.105239868164062
chr11	128475136	128477184	-11.43044376373291
chr1	32053248	32055296	-18.982690811157227
chr1	32055296	32057344	-16.596731185913086
chr1	32086016	32088064	-17.261568069458008
chr1	32088064	32090112	-16.287357330322266
chr1	32096256	32098304	-16.63633155822754
chr1	32264192	32266240	-9.819219589233398
chr1	32280576	32282624	-8.932426452636719
chr1	32294912	32296960	-11.27698040008545
chr1	32335872	32337920	-11.534551620483398
chr1	32354304	32356352	-13.942535400390625
chr1	32538624	32540672	-16.065950393676758
chr1	32747520	32749568	-10.906972885131836
chr1	32817152	32819200	-8.852804183959961
chr17	79736832	79738880	-11.016399383544922
chr17	79781888	79783936	-10.488236427307129
chr17	80001024	80003072	-10.305024147033691
chr17	80099328	80101376	-10.829635620117188
chr17	80146432	80148480	-10.892152786254883
chr17	80150528	80152576	-10.744292259216309
chr17	80220160	80222208	-13.289495468139648
chr17	80230400	80232448	-10.201913833618164
chr17	80244736	80246784	-10.555672645568848
chr17	80283648	80285696	-11.866000175476074
chr17	80297984	80300032	-9.840354919433594
chr5	52922368	52924416	-13.886276245117188
chr11	9586688	9588736	-15.224180221557617
chr11	9627648	9629696	-17.66673469543457
chr11	9652224	9654272	-15.472638130187988
chr11	10223616	10225664	-12.401226043701172
chr11	10299392	10301440	-21.92678451538086
chr11	10303488	10305536	-12.346488952636719
chr20	11739136	11741184	-13.071733474731445
chr12	89221120	89223168	-10.382516860961914
chr16	10944512	10946560	-14.258934020996094
chr16	10946560	10948608	-14.20593547821045
chr16	11032576	11034624	-11.916658401489258
chr16	11053056	11055104	-14.328859329223633
chr16	11057152	11059200	-11.207547187805176
chr16	11061248	11063296	-10.563812255859375
chr16	11067392	11069440	-15.236885070800781
chr16	11085824	11087872	-10.865103721618652
chr16	11094016	11096064	-10.180350303649902
chr16	11096064	11098112	-10.646728515625
chr16	11098112	11100160	-11.088682174682617
chr16	11104256	11106304	-11.034815788269043
chr16	11108352	11110400	-15.709554672241211
chr16	11118592	11120640	-8.764326095581055
chr16	11132928	11134976	-15.242939949035645
chr16	11141120	11143168	-17.797473907470703
chr16	11143168	11145216	-17.891210556030273
chr16	11147264	11149312	-9.272109031677246
chr16	11151360	11153408	-17.172035217285156
chr16	11163648	11165696	-14.158220291137695
chr16	11184128	11186176	-12.179747581481934
chr16	11190272	11192320	-10.955385208129883
chr16	11194368	11196416	-19.82113265991211
chr16	11198464	11200512	-9.039392471313477
chr12	5195776	5197824	-10.436291694641113
chr12	5251072	5253120	-17.42310905456543
chr12	5316608	5318656	-8.969229698181152
chr6	110047232	110049280	-14.34649658203125
chr6	110567424	110569472	-10.418024063110352
chr6	110632960	110635008	-22.604381561279297
chr12	84183040	84185088	-27.69013023376465
chrX	112103424	112105472	-8.860198974609375
chr6	105426944	105428992	-10.473864555358887
chr6	105431040	105433088	-11.577037811279297
chr6	106020864	106022912	-15.910876274108887
chr6	106039296	106041344	-9.841689109802246
chr13	79427584	79429632	-18.63229751586914
chr13	79482880	79484928	-20.29938316345215
chr13	79495168	79497216	-20.393863677978516
chr13	80132096	80134144	-16.333059310913086
chr13	80261120	80263168	-10.926351547241211
chr7	40660992	40663040	-10.575263023376465
chr7	40828928	40830976	-10.654855728149414
chr7	41256960	41259008	-17.176393508911133
chr7	41285632	41287680	-12.406526565551758
chr6	14645248	14647296	-11.574583053588867
chr9	32329728	32331776	-9.229318618774414
chr9	32448512	32450560	-9.005392074584961
chr9	32479232	32481280	-15.82355785369873
chr9	32507904	32509952	-11.81562614440918
chr9	32522240	32524288	-9.100770950317383
chr9	32524288	32526336	-11.309625625610352
chr9	32532480	32534528	-10.36391830444336
chr9	32552960	32555008	-9.577014923095703
chr3	173404160	173406208	-10.688163757324219
chr3	173680640	173682688	-16.25786018371582
chr3	173711360	173713408	-10.880983352661133
chr3	173748224	173750272	-20.893171310424805
chr3	173867008	173869056	-10.440777778625488
chr3	173903872	173905920	-9.493753433227539
chr7	7424000	7426048	-14.867446899414062
chr7	7477248	7479296	-10.113286018371582
chr7	7643136	7645184	-10.604949951171875
chr7	7804928	7806976	-18.607908248901367
chr6	108220416	108222464	-15.312612533569336
chr6	108632064	108634112	-13.294767379760742
chr6	108673024	108675072	-10.876440048217773
chr6	108675072	108677120	-10.765268325805664
chr6	108685312	108687360	-11.3172025680542
chr6	108843008	108845056	-12.161731719970703
chr10	63436800	63438848	-14.976000785827637
chr10	63453184	63455232	-20.372684478759766
chr10	63475712	63477760	-12.663257598876953
chr10	63479808	63481856	-17.56633949279785
chr10	63490048	63492096	-16.728923797607422
chr10	63504384	63506432	-20.034757614135742
chr10	63539200	63541248	-15.375513076782227
chr10	63541248	63543296	-10.473939895629883
chr10	63555584	63557632	-13.760767936706543
chr10	63557632	63559680	-13.009702682495117
chr10	63571968	63574016	-9.628011703491211
chr10	63574016	63576064	-10.733814239501953
chr10	63578112	63580160	-11.26029109954834
chr10	63584256	63586304	-9.376590728759766
chr10	63612928	63614976	-9.891397476196289
chr10	63651840	63653888	-17.749401092529297
chr10	63655936	63657984	-13.209199905395508
chr10	63664128	63666176	-9.04924201965332
chr10	63698944	63700992	-13.34535026550293
chr1	22753280	22755328	-10.508798599243164
chr1	22775808	22777856	-11.833178520202637
chr1	23160832	23162880	-14.428642272949219
chr1	23189504	23191552	-11.053121566772461
chr1	23193600	23195648	-9.995214462280273
chr1	23195648	23197696	-9.25943660736084
chr1	23205888	23207936	-16.992616653442383
chr1	23220224	23222272	-14.249780654907227
chr1	23226368	23228416	-9.108077049255371
chr1	23230464	23232512	-12.759234428405762
chr1	23242752	23244800	-14.974456787109375
chr1	23252992	23255040	-10.581037521362305
chr1	23261184	23263232	-10.66354751586914
chr1	23265280	23267328	-10.63988208770752
chr1	23291904	23293952	-10.172657012939453
chr1	23298048	23300096	-11.052656173706055
chr1	23320576	23322624	-9.625035285949707
chr1	23328768	23330816	-9.078462600708008
chr1	164452352	164454400	-9.429900169372559
chr1	164626432	164628480	-14.69685173034668
chr1	164632576	164634624	-19.365497589111328
chr1	164651008	164653056	-15.136285781860352
chr1	164659200	164661248	-10.617164611816406
chr1	164669440	164671488	-11.731595993041992
chr1	164677632	164679680	-13.67408275604248
chr1	164689920	164691968	-9.164719581604004
chr1	164698112	164700160	-10.256291389465332
chr1	164714496	164716544	-13.287875175476074
chr1	164722688	164724736	-15.292287826538086
chr1	164773888	164775936	-10.35423469543457
chr1	164874240	164876288	-12.060378074645996
chr8	104536064	104538112	-8.952348709106445
chr8	104577024	104579072	-18.207942962646484
chr18	35966976	35969024	-21.192840576171875
chr18	36634624	36636672	-9.249100685119629
chr1	64526336	64528384	-8.904691696166992
chr1	64892928	64894976	-10.314976692199707
chr1	64985088	64987136	-10.954389572143555
chr8	108429312	108431360	-10.354126930236816
chr8	108464128	108466176	-11.468727111816406
chr8	109266944	109268992	-9.836957931518555
chr8	109289472	109291520	-12.075446128845215
chr8	109293568	109295616	-9.69333553314209
chr3	179347456	179349504	-11.736296653747559
chr1	92782592	92784640	-10.059980392456055
chr19	31289344	31291392	-19.045360565185547
chr6	43290624	43292672	-10.193499565124512
chr6	43294720	43296768	-8.875829696655273
chr6	43425792	43427840	-20.71375274658203
chr6	43474944	43476992	-14.361967086791992
chr6	43511808	43513856	-10.56978702545166
chr6	43513856	43515904	-9.501241683959961
chr6	43515904	43517952	-16.436405181884766
chr6	43575296	43577344	-9.600753784179688
chr6	43628544	43630592	-13.129712104797363
chr6	43794432	43796480	-9.13234806060791
chr6	44015616	44017664	-12.187922477722168
chr6	44017664	44019712	-9.532232284545898
chr20	13418496	13420544	-10.650341033935547
chr20	13565952	13568000	-13.861857414245605
chr3	65622016	65624064	-15.534341812133789
chr3	65630208	65632256	-15.505126953125
chr16	82540544	82542592	-8.847829818725586
chr16	83015680	83017728	-9.17655086517334
chr21	26982400	26984448	-24.15083122253418
chr21	27082752	27084800	-13.376948356628418
chr21	27088896	27090944	-14.764142036437988
chr21	27224064	27226112	-13.523837089538574
chr21	27285504	27287552	-11.345975875854492
chr21	27318272	27320320	-11.548601150512695
chr21	27330560	27332608	-8.740757942199707
chr21	27359232	27361280	-13.81940746307373
chr21	27361280	27363328	-11.290145874023438
chr21	27396096	27398144	-9.904501914978027
